feature_id,source,split,dose,fraction,endpoint,mean,low,high,documents
2966,wikimedia-en,check,-0.1,0.01,beyond_gain_norm,-2.2794224870758792e-05,-0.00014721090486291858,0.00010205565433920929,8
2966,wikimedia-en,check,0.1,0.005,interaction_norm,-2.167059795477582e-05,-7.746780164614696e-05,3.1606713685684154e-05,8
2966,wikimedia-en,check,0.1,0.005,beyond_gain_norm,-7.570284724796702e-06,-7.029596058873574e-05,5.6012935435890205e-05,8
2966,wikimedia-en,check,0.1,0.01,interaction_norm,-5.1351597343686474e-05,-0.00016037507075418843,5.287263352091139e-05,8
2966,wikimedia-en,check,0.1,0.01,beyond_gain_norm,-2.504540916999248e-05,-0.0001524215218026115,0.00010232250313248428,8
2966,wikimedia-en,fit,-0.1,0.005,interaction_norm,1.0814439778750507e-05,-0.00010679573874345551,0.00011647624619368516,8
2966,wikimedia-en,fit,-0.1,0.005,beyond_gain_norm,-2.24581544513646e-06,-0.00011055931520294218,0.00010790385228132624,8
2966,wikimedia-en,fit,-0.1,0.01,interaction_norm,2.4189823431071424e-05,-0.00021056607254866478,0.0002325671460186527,8
2966,wikimedia-en,fit,-0.1,0.01,beyond_gain_norm,-4.656919374361449e-06,-0.00021600256869388248,0.000210653570737277,8
2966,wikimedia-en,fit,0.1,0.005,interaction_norm,1.0355452450490971e-05,-0.00010666618831896329,0.00011452738635332461,8
2966,wikimedia-en,fit,0.1,0.005,beyond_gain_norm,-2.216492965309287e-06,-0.00010850909657501395,0.00010595652984648952,8
2966,wikimedia-en,fit,0.1,0.01,interaction_norm,2.273471037009771e-05,-0.0002058818683413665,0.00022839317883295563,8
2966,wikimedia-en,fit,0.1,0.01,beyond_gain_norm,-4.987560506412983e-06,-0.00021506016444541482,0.00020920023959927514,8
28027,fineweb-edu-sample,check,-0.1,0.005,interaction_norm,0.0004387399036422373,9.218798701263581e-05,0.0008600322987945845,8
28027,fineweb-edu-sample,check,-0.1,0.005,beyond_gain_norm,0.0003623800088066224,1.2787890782635544e-05,0.0007832510304390775,8
28027,fineweb-edu-sample,check,-0.1,0.01,interaction_norm,0.0008700406072281025,0.00019416333842503126,0.0016744693274776525,8
28027,fineweb-edu-sample,check,-0.1,0.01,beyond_gain_norm,0.0007111746632344569,3.121878448872571e-05,0.0015340045973063715,8
28027,fineweb-edu-sample,check,0.1,0.005,interaction_norm,0.0004311324728509078,8.913953966520196e-05,0.0008457193519087514,8
28027,fineweb-edu-sample,check,0.1,0.005,beyond_gain_norm,0.0003349241538955226,-6.8563580067864655e-06,0.0007444605247493514,8
28027,fineweb-edu-sample,check,0.1,0.01,interaction_norm,0.0008567774247295911,0.00018828898449930114,0.0016680464668404693,8
28027,fineweb-edu-sample,check,0.1,0.01,beyond_gain_norm,0.0006642424572590921,-8.358047640238832e-06,0.001477600269984771,8
28027,fineweb-edu-sample,fit,-0.1,0.005,interaction_norm,0.00020162035678935559,-2.3449326850300306e-05,0.0005154909224288495,8
28027,fineweb-edu-sample,fit,-0.1,0.005,beyond_gain_norm,0.00023901933313906138,-0.0001095662212967266,0.0006873714495465335,8
28027,fineweb-edu-sample,fit,-0.1,0.01,interaction_norm,0.00040349955014655595,-4.586304271362683e-05,0.0010267816947767932,8
28027,fineweb-edu-sample,fit,-0.1,0.01,beyond_gain_norm,0.00047047878796725154,-0.00024024412793406257,0.0013683213980763018,8
28027,fineweb-edu-sample,fit,0.1,0.005,interaction_norm,0.0001916707347853182,-1.9708056223553928e-05,0.00048198103320795833,8
28027,fineweb-edu-sample,fit,0.1,0.005,beyond_gain_norm,0.00023061964507630346,-0.00010005419226858285,0.0006475915071330797,8
28027,fineweb-edu-sample,fit,0.1,0.01,interaction_norm,0.0003873244348152556,-3.3728244272521155e-05,0.0009649794161621922,8
28027,fineweb-edu-sample,fit,0.1,0.01,beyond_gain_norm,0.0004604792206031216,-0.0002016289006818341,0.00129117030629956,8
28027,wikimedia-en,check,-0.1,0.005,interaction_norm,0.00030274001545051345,-0.0002825338176152692,0.0009121559034527045,8
