feature_id,direction,split,endpoint,mean,low,high,documents,leave_one_out_min,leave_one_out_max
28027,leading_pc,check,odd_fraction,0.9570444737892593,0.9180034084144574,0.9834519253810939,16,0.9542052186067503,0.9723889177683899
28027,leading_pc,check,k_digit,-1.6570547595620155,-3.280758997425437,-0.3961256472393886,16,-1.9038289785385132,-1.0537952184677124
28027,leading_pc,check,k_word,0.7730629295110703,-0.23427288979291916,1.818904653191566,16,0.4823346932729085,0.97771684328715
28027,leading_pc,fit,odd_fraction,0.906284692977989,0.8412665995260336,0.9599748919626344,16,0.9001432605864946,0.9288490094548825
28027,leading_pc,fit,k_digit,-0.6022937595844269,-1.5110453590750694,0.1095093786716457,16,-0.709378719329834,-0.2557992935180664
28027,leading_pc,fit,k_word,0.9639263153076172,0.22957706823945045,1.7015954479575155,16,0.7866938908894857,1.0946909586588542
28027,learned,check,odd_fraction,0.9694196550607169,0.9460187375107945,0.9877339740195428,16,0.9674666821354982,0.9765551238035144
28027,learned,check,k_digit,-0.9225415997207165,-1.8589155748486519,-0.03929146332666311,16,-1.155705749988556,-0.6146942575772604
28027,learned,check,k_word,0.04253163933753967,-1.1544928885996342,1.2108920142054558,16,-0.26906728744506836,0.43918689092000324
28027,learned,fit,odd_fraction,0.9719967421748575,0.9516332811029176,0.98646904869088,16,0.970292959036686,0.9805481003084133
28027,learned,fit,k_digit,-1.1012367904186249,-1.5352325048297644,-0.6712744012475017,16,-1.194290320078532,-0.9955843289693197
28027,learned,fit,k_word,0.32743439078330994,-0.4771985113620758,1.1095595546066757,16,0.12522141138712564,0.5680362383524576
28027,random_0,check,odd_fraction,0.9708247328368416,0.9560080372424341,0.984215347015482,16,0.9689064326089668,0.9752654298403083
28027,random_0,check,k_digit,0.33721327781677246,-0.17387705156579614,0.871039868798106,16,0.1372655232747396,0.5004485448201498
28027,random_0,check,k_word,-0.6573069840669632,-1.609523966908455,0.2114278264343737,16,-0.8581022421518961,-0.34101208051045734
28027,random_0,fit,odd_fraction,0.9815450395890216,0.9704052255152753,0.9913269349008232,16,0.9804218288533181,0.9848235167089266
28027,random_0,fit,k_digit,-0.22966600954532623,-0.7262318395078182,0.17739683389663688,16,-0.33447543780008954,-0.06767710049947102
28027,random_0,fit,k_word,0.1950189471244812,-0.32198531553149223,0.7880421355366704,16,0.022856394449869793,0.31977494557698566
28027,random_1,check,odd_fraction,0.9806168780782896,0.9617548721631035,0.9924472293033986,16,0.9793454140522824,0.9889291435822725
28027,random_1,check,k_digit,-0.42823655530810356,-1.276961574330926,0.19598621875047606,16,-0.5271628499031067,-0.0740999976793925
28027,random_1,check,k_word,-0.3163497895002365,-1.94099354557693,0.975665217265486,16,-0.5758980909983317,0.31883517901102704
28027,random_1,fit,odd_fraction,0.9667963297507822,0.9437138616875838,0.9852394412308998,16,0.9647430422832781,0.9752868566536435
28027,random_1,fit,k_digit,-0.06944127380847931,-0.3277222625911236,0.22768392227590045,16,-0.15260775883992514,-0.015999873479207356
28027,random_1,fit,k_word,0.18912740051746368,-0.17793807201087475,0.6030277349054811,16,0.05030035972595215,0.2732535203297933
28027,random_2,check,odd_fraction,0.9834834771422993,0.9746414815827817,0.9912335845263659,16,0.9824252786225356,0.9866456168097387
28027,random_2,check,k_digit,-0.2515646629035473,-0.9366397745907307,0.3878048853948711,16,-0.4128451148668925,-0.03584176301956177
28027,random_2,check,k_word,0.3263447433710098,-0.322881992906332,0.9906481020152568,16,0.17216801643371582,0.46459635098775226
28027,random_2,fit,odd_fraction,0.9514451989507633,0.899217424619999,0.9841566310529978,16,0.9482497943870158,0.9727462551548975
28027,random_2,fit,k_digit,-0.2582371234893799,-0.7790867704898119,0.19001173786818956,16,-0.35177071889241535,-0.06081263224283854
28027,random_2,fit,k_word,0.25532767176628113,-0.2552330493927002,0.7600179873406887,16,0.15140771865844727,0.4211624463399251
28027,shuffled_labels,check,odd_fraction,0.954914944689761,0.9099207715639369,0.9900149243541085,16,0.9519791568974068,0.9688711652270167
28027,shuffled_labels,check,k_digit,0.07919035851955414,-0.3687214688397944,0.5343400873243807,16,-0.04578977823257446,0.1757204532623291
28027,shuffled_labels,check,k_word,-0.41037797927856445,-1.062280498445034,0.2723089419305319,16,-0.600294272104899,-0.21265347798665366
28027,shuffled_labels,fit,odd_fraction,0.9532262893488594,0.9118682023567785,0.9838674312637886,16,0.9501819619850171,0.9705945053833017
28027,shuffled_labels,fit,k_digit,-0.07450766861438751,-0.43641654774546623,0.30909124761819834,16,-0.17766356468200684,0.02687970797220866
28027,shuffled_labels,fit,k_word,-0.23642275482416153,-0.6446793442592025,0.12181922793388325,16,-0.3203799327214559,-0.09571810563405354
