pc,evaluation_variance,reconstruction_mse,r_squared
515,15078.531528729172,4895.43046411713,0.6753377174169877
516,15696.223604219156,4812.803781228243,0.6933782352632542
517,15569.28813178415,4818.315053297733,0.6905243828418004
518,15224.39892173076,4911.259512114634,0.6774086427080889
519,14845.999758963502,4772.181668621849,0.6785543751783661
520,14932.769960492582,4802.552147649228,0.6783883927526325
521,14927.240010631738,5010.866096236594,0.6643139594012244
522,15297.469416379443,4994.599499305112,0.6735015862194011
523,15088.250065257584,5021.130559493605,0.6672158442644498
524,14831.199132068445,4847.211527101991,0.6731746715866547
525,15024.927066024115,4820.170762960215,0.6791884085840207
526,14926.450018033354,4865.507458472644,0.6740345190856236
527,15043.769115734705,4933.3452316041785,0.6720672064526534
528,15022.206448215478,4741.003515686118,0.6844003221477952
529,15026.891746945901,4840.243079300045,0.6778945931859937
530,14892.766545447312,4768.439326137698,0.6798150758902886
531,14954.872426784306,4740.932438988352,0.682984093498698
532,14879.127025895186,4751.312873494215,0.6806726049703606
533,15079.172189030463,4737.1598180348055,0.6858474882672331
534,14698.672948210631,4735.861447202565,0.677803468116549
535,14420.282998416142,4691.701201383797,0.6746456916345462
536,14999.270116273367,4984.431545441241,0.6676883937150107
537,14564.823142689325,4773.160325098765,0.6722816145217247
538,14848.833925809335,4826.729933412066,0.6749421565674232
539,14962.157579537497,4839.536449214864,0.6765482235106588
540,14937.563279314847,4837.058935777434,0.6761815267102051
541,14232.138815074079,4700.620212671072,0.669717933913603
542,14792.210549559617,4678.111923411378,0.6837449069739849
543,15110.593880193577,4847.858432293573,0.6791748576706855
544,14486.974528097551,4591.78428314279,0.6830404944636989
545,14336.90192922145,4526.625065931841,0.6842675573649785
546,14724.972452250442,4880.849550722901,0.66853251735782
547,14628.861870948636,4761.546946500567,0.6745100891302765
548,14490.60385956184,4875.125278746745,0.6635664513366832
549,14857.415100574459,4629.875573806286,0.6883794696139793
550,14258.597953423136,4707.782345482793,0.6698285230524667
551,14544.541301043346,4791.624310656808,0.6705551442648052
552,14625.966588345273,4622.839913482015,0.6839292715760932
553,14791.512230691167,4731.508477364266,0.680120030760156
554,14424.754751799852,4823.83836051592,0.6655861091909362
555,14592.716175414154,4649.607604342905,0.6813747661195126
556,14513.328061587297,4643.608327895835,0.6800452447439562
557,14584.002790363364,4807.9534300687965,0.6703268986450184
558,14235.735523779864,4766.662164569958,0.6651622140206552
559,14645.855537574236,4747.131089173954,0.6758720528824627
560,14381.493670154723,4587.112976725193,0.6810405732580737
561,14850.488266019573,5138.680219556402,0.6539723053204539
562,14186.94098896147,4616.658859792488,0.6745839104155995
563,14524.428192704923,4719.097586213455,0.6750923669006343
564,13797.564428373556,4519.688342615607,0.6724285386686624
565,14600.174489682495,4875.447022474291,0.6660692633557481
566,14341.512535024869,4714.494778194006,0.6712693471710004
567,14786.077216046411,4637.345539611912,0.6863708019474368
568,13880.244575454763,4803.4307976846785,0.6539375965911391
569,14353.991543103257,4824.2993188850805,0.6639053809946656
570,14014.851052051756,4622.353370084021,0.6701817698299894
571,14184.504033229514,4948.43327301933,0.6511380826973705
572,13963.069445660029,4871.2859120342455,0.6511307251609832
573,14473.277425803582,4648.521470146003,0.6788203989057504
574,13770.475037148799,4666.265878827213,0.6611398033663354
575,13812.746855018851,4658.707953665779,0.6627240039534177
576,14434.784010860485,4633.553374662532,0.6790008516111965
577,14451.050759321248,4815.677959533384,0.6667593215374208
578,14164.452806912373,4734.094800338919,0.6657763723827975
579,14308.4914509738,4519.005634555884,0.6841731603894321
580,13835.751790019367,4759.810823825078,0.6559774346878179
581,14045.094622549163,4650.605155861376,0.6688804681746389
582,13654.358903311935,4592.9459275360805,0.6636278597875409
583,13869.938474170633,4806.598800681228,0.6534520459746564
584,13751.945786215614,4598.6787736048,0.6655979564568727
585,14131.192048761724,4708.005344102086,0.6668359379834035
586,13716.028082470744,4469.954554445514,0.6741072176603246
587,14239.191815212182,4602.551881810865,0.6767687421069914
588,14156.581705430553,4671.650363778149,0.6700015257224083
589,13974.413107233913,4692.935435961953,0.6641765632695776
590,14054.990724366495,4643.600931134395,0.6696119533480733
591,13491.908893338788,4497.2924904576175,0.6666674429829558
592,13694.869720950053,4443.508977387527,0.6755347755816936
593,13822.092553861778,4677.361707148656,0.661602489715507
594,13537.427545925586,4484.452896887044,0.6687367018827186
595,13673.991461900658,4650.625676739972,0.6598926005111353
596,13280.427342945379,4527.341034658184,0.6590967355381732
597,13617.8384669028,4647.666913570584,0.6587074428246147
598,13854.353068528286,4657.125787867174,0.6638510824120429
599,14085.850459567175,4557.433609447855,0.6764530744856498
600,13800.657238627386,4429.980532014992,0.6790022058068592
601,13471.011343042266,4477.512036711777,0.6676187167621681
602,13157.788504726184,4483.375191624607,0.6592607344300898
603,13242.437179866254,4468.295457330906,0.6625775605623047
604,13717.385635554558,4636.410904377558,0.6620047706204099
605,13123.64037462285,4437.3271025821305,0.6618829093212141
606,13640.046007016226,4484.386107668668,0.6712337989650496
607,13150.387147841677,4444.418251540244,0.6620313758390232
608,13729.551669507357,4602.089839946371,0.6648040700289303
609,13656.722037282583,4640.419717798687,0.6602098435385568
610,13409.605908538306,4648.8100605799245,0.6533223949840401
611,13772.568656394482,4621.9591193088645,0.664408344251533
612,13822.101966684357,4627.791295155811,0.6651890351908665
613,13988.134932048044,4637.971408561775,0.6684353252887363
614,13773.854345931426,4532.320195083063,0.6709475734784551
615,12988.208433318498,4453.177410906208,0.6571368996910671
616,13275.209288493505,4507.19030761143,0.6604806591246657
617,13188.43313046782,4346.102199635327,0.6704610656443338
618,13726.916990421576,4581.230566038985,0.6662593232525778
619,13778.474531114887,4626.957361932643,0.6641894317484904
620,13356.596534887456,4634.268586356166,0.6530352193950422
621,13270.710458582427,4560.20151654384,0.6563709583766355
622,13268.510908709257,4451.49196452974,0.6645070426397399
623,13272.097275051838,4470.01499487569,0.663202062022392
624,13294.140331329962,4535.183677326283,0.6588584470830106
625,13269.91971471251,4569.259138284301,0.6556679138594703
626,12854.342215164947,4487.453908404472,0.6508997634192137
627,13096.112141505515,4514.275335695373,0.6552965271740245
628,13267.704314665121,4449.207930360189,0.6646587966659485
629,13472.658808311153,4687.995236615993,0.6520363720838819
630,13313.699434803275,4398.809638907452,0.6696027531304676
631,13136.30875885547,4532.812641239465,0.6549401567480821
632,13062.619607219269,4560.706698789725,0.6508581864950598
633,13351.405224024618,4550.931973552121,0.6591420979895704
634,12932.879105834678,4403.483591460012,0.6595125064245457
635,13456.437081179962,4490.123187454354,0.6663215411058403
636,12913.462767873658,4581.187599956323,0.6452394154607792
637,13429.749447835939,4604.729966352182,0.6571246556581005
638,13129.479280483389,4725.211003278774,0.6401067473938078
639,13161.388956356617,4618.096611307421,0.6491178380472529
640,12899.009989112756,4630.94452077532,0.640984499997751
641,12973.06034843046,4422.999356460602,0.6590627625504173
642,12966.391966484947,4470.110344091578,0.6552541095745251
643,12747.815419763676,4325.605945344689,0.6606786494069838
644,13433.675493498153,4526.806083116686,0.6630254999603316
645,13266.627811666032,4647.431356843549,0.6496900777787086
646,12819.119863309052,4501.232116777814,0.648865743921994
647,13406.167253524274,4488.359489721175,0.6652018876952879
648,12904.810048921041,4385.911937886566,0.6601335532053594
649,13065.108086462596,4350.376201493985,0.6670233286472674
650,12666.020205908328,4521.361858372377,0.6430321612574648
651,13313.276286453365,4550.372403703801,0.6582079192381869
652,12957.890130038308,4440.799882447584,0.657289895354711
653,13160.86560416629,4447.129757817092,0.6620944327241456
654,12694.203575455895,4559.154289084034,0.6408475520355519
655,12665.34092993816,4214.342684816424,0.6672539090633859
656,13138.677928254594,4530.842234960304,0.6551523479225582
657,13283.737453512402,4518.772802382824,0.6598267002643899
658,12904.053205753191,4501.123854187157,0.6511852685030499
659,12748.417968385551,4551.060871083026,0.643009753651859
660,12356.331199037326,4325.536819514091,0.6499335644344746
661,13231.246673860562,4431.474228195292,0.6650750804192895
662,12583.779628898978,4359.059606202095,0.6535969530019898
663,13145.46513032272,4432.140924954344,0.6628387903345696
664,12709.981608802269,4546.9632758314265,0.6422525684315359
665,12676.70265500442,4424.086955756808,0.6510064899242314
666,12654.23616637539,4472.345193583546,0.6465732791152278
667,12638.400655838643,4409.213697224407,0.6511256592275025
668,12849.813503661013,4234.5043963686385,0.6704618012423141
669,12846.103960436025,4486.323446906586,0.6507638844646008
670,12801.542592542057,4441.9818263545985,0.6530119870911171
671,13057.706449595016,4507.857578307583,0.654774167599135
672,12444.483252496151,4367.621960007774,0.6490314727104717
673,12409.507097156895,4590.687591376058,0.6300668869895875
674,12304.4411686207,4499.915223508656,0.6342852827006458
675,12704.119523129435,4428.867882241227,0.6513833269454117
676,12613.204944931133,4571.0914442137455,0.6375947695949609
677,12616.722880198882,4541.48388709194,0.6400425110216614
678,12552.71110025207,4520.539546178397,0.6398754412433167
679,12556.707122700353,4550.886540379495,0.6375732510195862
680,12013.292436266272,4295.435535188627,0.6424431055868272
681,12758.644487939258,4460.1526344739905,0.6504211212491914
682,13170.165473180105,4537.91222068889,0.6554399996013753
683,12580.708929376124,4482.233005901916,0.6437217464402311
684,12831.179234128662,4552.934784014371,0.6451663014803526
685,12714.01749430106,4441.204909932546,0.6506843795107822
686,12319.98615989999,4463.488411536146,0.6377034557015786
687,12326.721622513629,4495.903629490779,0.635271748063214
688,12719.412630430397,4527.758348429302,0.6440277173179425
689,12506.366142049379,4405.44324001561,0.6477439417671084
690,12486.180856061656,4285.965926184957,0.6567432447445086
691,12043.483855229606,4286.650826199115,0.644068869296675
692,12688.43876366241,4569.827977376329,0.6398431625438774
693,12288.371904023128,4473.64131147508,0.6359451564116121
694,12465.759989820817,4492.352442075359,0.6396246642207386
695,11961.868318072282,4379.200704972806,0.6339032842924208
696,11960.2155774666,4396.914621162924,0.6323716246848559
697,12162.592897298893,4370.830465401318,0.6406333335080214
698,12471.726594927422,4243.311645951902,0.6597655012997343
699,11918.271651931575,4437.6652841957575,0.6276586560706097
700,12412.207353523627,4267.426160261621,0.6561911963990703
701,12374.986968061343,4386.799894974502,0.6455107462903668
702,12242.722931607928,4427.47723620327,0.6383584549828756
703,11885.42059248877,4535.459258921632,0.6184014504469529
704,12306.64530911314,4366.163195230556,0.6452190596573555
705,12579.77578542231,4357.787899814943,0.6535877924895266
706,12496.653774059723,4364.331727978955,0.6507599708780971
707,11890.139321004426,4481.593411023452,0.6230831876707676
708,12375.367941929258,4384.015827122814,0.6457466276805207
709,12559.963459649942,4437.525306578771,0.6466928171539084
710,12370.315773369713,4431.552893866631,0.641759113101487
711,12218.516829690454,4252.148102129078,0.6519914682446115
712,12342.812193161337,4524.5482779929935,0.6334264665794829
713,12291.91756095759,4358.120015344928,0.6454483205136781
714,12657.947512748471,4459.552321350511,0.6476875641284603
715,12030.630147457174,4450.723277790131,0.6300506936678751
716,11634.202394427472,4161.116454068179,0.6423376254773372
717,12461.881224001065,4403.274196967568,0.6466605548697539
718,12000.475822067528,4263.5698681761105,0.6447165986255408
719,11594.03461064614,4258.166302400772,0.6327278255241069
720,11785.985053323157,4321.426746007092,0.633341911901659
721,12284.12102127555,4403.943308570783,0.6414930054056494
722,12289.934324614802,4359.93041204442,0.6452437989589442
723,12392.877274323686,4415.639261460348,0.6436953934330538
724,11725.160082166474,4174.0466972631175,0.6440094064377266
725,12145.826477214106,4355.936893275779,0.6413634838726181
726,12580.14506313226,4441.724411581185,0.6469258192738785
727,11747.843926237472,4196.659569540039,0.6427719336509674
728,12020.297050607236,4320.561092666589,0.6405612045628836
729,12061.22104977231,4263.872843616111,0.6464808309191379
730,11851.205307006261,4181.883557114762,0.6471343252620481
731,12145.162918278118,4389.244900621377,0.6386013979264378
732,12217.503921928484,4520.210823956171,0.6300217415242152
733,11978.70046377819,4253.757445307654,0.6448899061988915
734,12114.114782166394,4292.916940127549,0.6456268561655615
735,11673.024196952643,4352.8795589673455,0.6270992430475979
736,11681.153200495357,4236.808752071424,0.6372953355417206
737,11884.53905035395,4342.627201084315,0.63459860052755
738,11811.872844969794,4399.819747192984,0.6275087105203057
739,12140.162724700767,4287.136119776892,0.646863372675051
740,11970.077228797856,4428.785503390543,0.6300119524094898
741,11897.069501937354,4291.66210635954,0.6392672913560207
742,11719.147788605498,4230.265964626275,0.6390295573591662
743,11820.401974898528,4287.166838230957,0.637307864205036
744,11674.80181041749,4135.407919328425,0.6457834585561548
745,11746.941527018198,4416.782004567915,0.6240057895572879
746,11845.041583812335,4211.1953837657275,0.6444760996431764
747,11784.70716533836,4320.248118783781,0.6334021661997115
748,11674.270263146544,4205.240504945055,0.6397855788708094
749,12106.780935959578,4350.872553998809,0.6406251523825097
750,11308.006558609493,4188.209766016782,0.6296243953954876
751,11932.772635696649,4337.9116891320045,0.6364707665546874
752,11428.838688165342,4154.387755871149,0.6364995718967447
753,11245.438594644665,4209.561463682534,0.6256649815608595
754,11746.232838463944,4358.921066592669,0.6289090190414882
755,11782.48737474759,4264.379370059931,0.6380747770458541
756,11599.366078705722,4319.486864400087,0.6276100922161719
757,11810.286421197126,4234.476557197914,0.6414586059828433
758,12056.19510223157,4222.105855565558,0.6497978159971833
759,11866.351742459417,4164.494440062246,0.6490501435954305
760,11515.494982017899,4140.098455893207,0.640475857758767
761,11505.471295157167,4189.348716308488,0.6358820417837338
762,11382.35434473758,4220.529912532899,0.6292041360947278
763,12016.805426468161,4368.262773860439,0.6364871845025531
764,11085.975781621522,4120.049057905687,0.6283548567067989
765,11630.570578581815,4160.896330944156,0.6422448664206878
766,11374.252224632886,4285.864896616342,0.6231958978951979
767,11736.657449428785,4278.978869309452,0.6354175890583134
768,11341.129927796777,4216.617614028356,0.6282012779261483
769,11196.620186678516,4185.564334775279,0.6261760901959353
770,11623.87034081971,4160.265836524958,0.642092890358963
771,11768.514487760416,4369.86567336508,0.6286816252034306
772,11005.576737665033,4146.791589731483,0.6232099699473563
773,11332.869293185871,4272.698779835713,0.6229817295779839
774,11292.43521225959,4265.090337515342,0.6223055295561968
775,11540.028000554896,4248.511143132978,0.6318456815764493
776,11009.930655957667,4067.1112263827213,0.6305961087791288
777,11509.210521809995,4329.590607524965,0.6238151522799609
778,11564.823534194853,4321.713290501641,0.6263052974631904
779,11278.67131830334,4350.1617103100025,0.6143019343732059
780,11211.106672720254,4106.490055897326,0.6337123376152007
781,11722.667788107288,4321.449390251214,0.631359561802532
782,11101.486400259026,4142.642942252466,0.6268388941001803
783,11067.028944137775,4178.92683158764,0.6223984908071263
784,11533.82529479823,4218.427320695231,0.6342560067562539
785,11277.518332217314,4307.472369417022,0.6180478503757738
786,11080.836522413132,4221.351877957036,0.6190403252120418
787,11223.136021806846,4192.218302579467,0.6264664088153367
788,10895.06343784707,4005.9349579778177,0.6323165091391689
789,11601.450524490327,4338.719559543144,0.6260192162709108
790,11044.310475405951,4056.394741503005,0.6327163429047022
791,11647.115460597319,4369.68329976266,0.6248269956157401
792,11098.024785777154,4115.307405826759,0.6291855996662761
793,11585.202594074677,4235.32782692056,0.6344191832185356
794,11114.672364426227,4115.413520819521,0.6297314589324855
795,11609.113799738121,4309.937624116163,0.6287453376317678
796,11402.730676551615,4204.550599877492,0.6312680954112457
797,11229.40963911482,4268.028766339064,0.6199240295346907
798,11355.595569800234,4099.300199786758,0.6390061468296134
799,11249.508078399202,4260.949663462553,0.6212323566712898
800,10948.11440408201,4053.523084148722,0.6297514864626037
801,11458.445809246505,4269.631643372757,0.6273812596881738
802,10881.376868629082,4224.62144347791,0.6117567202678681
803,11145.123303615237,4119.2093039269985,0.6304025364536958
804,11168.034264934042,3990.5192525049592,0.6426838279826386
805,10909.756114224389,4055.702725292299,0.6282499184372801
806,11009.281328285291,4216.476656100344,0.6170070933452052
807,10888.794412567828,4093.8734073476667,0.6240287719435198
808,11397.891527247746,4185.425164787634,0.6327895247307824
809,10933.745863833918,4095.08341840924,0.6254638191331348
810,11235.06367373748,4188.956992036382,0.6271532486435055
811,10648.165380066986,4096.54593058724,0.6152815265007211
812,11075.56183184215,4012.2046908775287,0.637742558635493
813,11088.990333294514,4177.465272787979,0.6232781211608411
814,11242.018761472089,4289.33151702328,0.6184554030701855
815,11066.118138804059,4181.363161195349,0.6221472508473294
816,11289.361563565832,4254.646444068285,0.6231278075281679
817,10886.832893697529,4134.895637931688,0.6201929727124396
818,10647.775579829264,4057.3841630578363,0.6189453719569382
819,10947.83830640182,4029.658442398849,0.6319219986979092
820,11051.834316516439,4151.676699094079,0.6243450109553672
821,10935.37127684647,4221.294677045595,0.6139779281218034
822,11016.922452157765,4182.404617726198,0.6203654300110795
823,11163.971033851783,4145.066969082152,0.6287103436122026
824,10914.340735214788,4005.1731140584307,0.6330357269188178
825,11177.815420469437,4114.505171039005,0.6319043555233257
826,10981.47026569437,4199.657567231048,0.617568734821366
827,11017.794928917547,4269.9136611269905,0.6124529736962083
828,11143.600547099812,4315.868226622215,0.6127043312095887
829,10986.561471357865,4219.3452783914245,0.6159539734619133
830,11159.326388598825,4204.9663286203095,0.6231881582999126
831,11067.92947305799,4091.8214345324573,0.6302992854722342
832,10718.219936109497,3996.2948920405033,0.6271493852652663
833,10695.444171419931,4086.459342215813,0.6179252327700857
834,11022.86546131057,4138.064615757478,0.6245926587526833
835,10997.630858952201,4138.232407880723,0.6237160111159621
836,10914.921806154942,4175.11514608945,0.617485565152185
837,10831.473270333605,4131.736166941193,0.6185434738358601
838,11000.955894549847,4024.4093568052776,0.6341763938169163
839,10394.433068066803,4017.5493515836506,0.6134902860718646
840,10810.435200922222,4097.960067605613,0.6209255232151965
841,11183.065858695458,4147.912143650509,0.629089893946634
842,10699.235593087753,4088.1303777359853,0.6179044435307954
843,11199.795245289108,4095.3645257648345,0.6343357681036679
844,10596.89582656854,4064.0467284038145,0.6164870548019887
845,10623.030601698436,3973.1036085477313,0.6259915124491403
846,10941.695628303922,4073.2558627633143,0.6277308379675051
847,10387.309487850154,4066.3034379403343,0.6085315988036542
848,10886.982710205863,4028.31410013079,0.6299880134507334
849,10614.222602564594,4150.657998091095,0.6089531797563565
850,10692.589483945378,3993.43807769473,0.6265228283858868
851,10583.207875299659,4009.3518296837324,0.6211591157496554
852,10374.236129683914,4148.888615875469,0.6000776766586013
853,10542.074655249347,4060.102626203655,0.6148668303935831
854,10917.292223593215,4155.581588232472,0.6193578496275935
855,11004.770918863273,4176.929337605879,0.6204437722146305
856,10574.664162956095,4237.605348830365,0.5992680917777947
857,10686.03473351271,4032.5161028798657,0.6226368149231817
858,10717.752833486646,4148.829345373895,0.612901192084664
859,10625.072044465725,4036.3476184325345,0.6201110353378785
860,10857.068822196015,3985.7965260345,0.6328846587132244
861,10621.840150793398,4059.831804129514,0.6177845131828439
862,10392.996857253915,4015.4465786596215,0.6136392001449521
863,10699.60982049821,4002.5947102587247,0.6259120867575384
864,10636.245132471395,4021.6475586335423,0.6218921707289489
865,10471.884926562392,4052.145522402869,0.6130452587265903
866,10378.182670097454,3984.0457626023635,0.616113351513695
867,10810.943652467487,4104.22315479334,0.6203640230927859
868,10601.555843784356,4055.071704162082,0.6175022077972119
869,10587.373352337972,3985.7724150191716,0.6235352922413936
870,10426.657263070121,4023.196742492427,0.6141431869308611
871,10829.66727417048,3996.6980430835783,0.6309491379651169
872,10050.699555479594,3837.6762467624126,0.6181682453466506
873,10424.762430418512,3902.788860447277,0.6256232325199764
874,10680.40269732024,4072.212023386062,0.6187211157864115
875,10421.988140604477,4130.393394354636,0.6036846963716587
876,10451.752146844034,4205.7503892405475,0.5976033175920175
877,10306.180515577507,4038.721727724218,0.6081262382684058
878,10179.279624711598,4147.602994805982,0.5925445465966859
879,10358.627981141864,4053.245451141409,0.6087082711609644
880,10323.57862420711,3955.4747874186132,0.6168504225711354
881,10192.904780841023,4011.766035669033,0.606415823366691
882,10763.501445306398,4103.079103546533,0.6187969942313012
883,10630.38245561874,3963.4941053729244,0.6271541384404282
884,10402.205324731103,4007.1590452195146,0.6147779321666966
885,10555.971168319402,4082.174766082151,0.6132828802778867
886,10555.167513990544,3971.091150569302,0.623777534055642
887,10820.275953457678,4106.536679412551,0.6204776387333925
888,9992.494571972953,3889.86644184486,0.6107211854029728
889,10107.77643743527,3783.7111462655434,0.6256633524014095
890,10216.965639809425,3912.12475393314,0.6170952421832641
891,10545.774777640601,4035.9777727962496,0.617289591528787
892,10420.016455274466,3909.110117726289,0.624846070588732
893,10216.923511119498,4059.7658734010774,0.6026430197913621
894,9928.789295988629,3805.3532525211426,0.6167354206964026
895,10116.12783879521,4172.255233264668,0.5875640067275418
896,10217.141907975032,4092.0962844138035,0.5994871832777715
897,10176.155385542714,4052.370744043997,0.6017778236954587
898,10205.688143349422,3951.982386866346,0.6127666913434278
899,10042.044785775966,3868.466088243756,0.6147730695522055
900,10247.423010447164,3971.4683166527734,0.6124422391264717
901,10342.6026316403,3806.3550751162024,0.6319731879216046
902,10221.06877390083,4001.664924953005,0.6084886019776006
903,10225.809876211191,4129.599189140291,0.5961592050770295
904,10167.329653558447,3885.039510598364,0.6178898842688114
905,10237.932866374022,3958.9943907271854,0.6133013917555267
906,10026.209838813456,3915.5725344115735,0.6094663290156155
907,10569.14066155764,4208.713637902896,0.6017922579826247
908,10365.723718590234,4084.279888524219,0.6059821774721493
909,10443.106358099556,4066.395786154429,0.6106143472338976
910,10312.191816892815,4012.079180300519,0.6109382707827282
911,10523.383874353676,4033.6189552268033,0.6166994378056422
912,10101.277474934941,3933.618920092441,0.6105820348116142
913,10308.146078765532,4158.367310879235,0.5965940646257094
914,10068.471322875637,3947.169215877795,0.6079673776385697
915,9889.860472405557,3990.8642939936412,0.5964691003347466
916,10124.259694915421,3927.0212026664226,0.6121176934409692
917,10061.60260350033,4090.221073893366,0.5934821484133732
918,10288.618625038887,3949.4798256746326,0.6161311863515881
919,9665.441607957078,3842.3238626675447,0.6024678417689316
920,10181.80299709735,3884.738607055813,0.6184626035130238
921,10370.508780928109,3933.261525271746,0.6207262721280162
922,9911.266162422422,3919.779561954788,0.6045127335177173
923,9723.090251521036,3878.718735518532,0.6010816895470282
924,10188.709695671301,4069.911388533904,0.6005469279134514
925,10225.401340820643,3895.7095510660542,0.6190164648585419
926,10101.855113370699,3832.163280665413,0.6206475704058351
927,10229.725263953585,4046.15527382169,0.6044707781078833
928,9839.453410412187,3809.5545921466323,0.6128286365871369
929,9753.389398605104,3799.4987727442935,0.6104432400404638
930,9760.887235183074,3721.480236335899,0.6187354544039971
931,10278.74588994423,4007.815832676524,0.6100870791448012
932,10084.15534293602,3926.311897980454,0.6106454368802592
933,9825.543788317415,3848.1799720812382,0.6083494150566272
934,9782.985208990516,3833.237138437649,0.6081730620511495
935,9964.369910053649,3984.125067330116,0.600162869976325
936,9938.610597789242,4049.1442181115694,0.5925844786581873
937,9748.777166844944,3864.917131575225,0.6035485204524321
938,9897.839477344687,3831.4056422180447,0.6129048515094828
939,9761.22337764857,4025.8075526174334,0.5875714142721289
940,9787.852845437556,3866.3226767723295,0.6049876578830513
941,9690.28760937693,3981.954925694453,0.5890777357483937
942,9684.871680651964,3869.330926779593,0.6004767998620382
943,9868.28365528701,3938.5831233680583,0.6008846866437679
944,9942.14644396838,3943.6834297787955,0.603336819468062
945,10084.583777314758,4056.028244794439,0.5977991422989154
946,10103.652965351308,3948.865949681042,0.6091645305689952
947,9636.553951272355,3842.198965255246,0.6012891138592189
948,9702.381223685825,3933.141018023702,0.5946210597845849
949,9656.505276088026,3868.139011958305,0.5994266143532478
950,9758.965700974686,3862.2027035916053,0.6042405699606195
951,9939.08150753303,4025.496716231812,0.5949830260290343
952,9443.923948699705,3757.121040869742,0.6021652587125033
953,9777.259589969592,3849.5291813428375,0.6062772859900296
954,9875.396025114642,3944.381419133675,0.6005849882776843
955,9720.796134052358,3952.7451536818553,0.5933722815320421
956,9683.531358748873,3882.720555915825,0.5990387791321741
957,9504.564293653722,3866.3722575937754,0.5932088901565551
958,9942.885773777914,3877.9873695275423,0.6099736577729932
959,9547.867095529467,3892.8241112745654,0.5922833788608897
960,9688.025263825773,3873.035068373074,0.6002245077916298
961,9687.052850632906,3786.8503337215548,0.6090812766161238
962,9587.306183813947,3903.901224007147,0.5928052000051878
963,9942.325537631828,3871.2540465198754,0.6106289185696918
964,9672.292396059946,3784.372325987396,0.6087409094943224
965,9650.65484910118,3853.431913738575,0.6007077266785199
966,9736.662655311113,3983.7238920500436,0.5908532488925229
967,9550.514016420188,3878.8100037869795,0.5938637441798268
968,9681.174495835347,3879.548911243468,0.59926877540402
969,9609.459115318736,3912.978814547999,0.5927992650168834
970,9469.635911690275,3878.29024627047,0.5904499093272724
971,9893.036887526732,3980.5997296843643,0.5976362187931235
972,9620.123974151804,3888.9056446370955,0.5957530635690196
973,9771.10163235759,3964.582158649202,0.5942543320273888
974,9806.160866262708,3977.0990140745484,0.594428536476754
975,9724.691443440768,3892.4027860989436,0.5997402273648137
976,9370.436477582969,3798.535794348381,0.5946255221476957
977,9677.254544627853,3847.274233741466,0.602441558605358
978,9514.828375081255,3858.1687204051304,0.5945098988322863
979,9678.463955554838,4001.187503338421,0.5865885824741861
980,9583.432249666148,3804.0807706254213,0.6030565384590743
981,9853.184820585722,3783.764341473761,0.6159856523173555
982,9946.327980600667,3844.578637574984,0.6134675384651043
983,9385.849166363598,3949.3329287656165,0.5792247607260745
984,9191.970328436844,3836.580787228392,0.5826160605241175
985,9568.673494874776,3947.3267272638227,0.5874739869242993
986,9472.892421898092,3791.6154882546507,0.5997404679177258
987,9534.139146566326,3830.2689217611924,0.5982574973073845
988,9679.144690112202,3794.375257142619,0.6079844471155814
989,9539.909627747933,3890.276009178584,0.5922103918193035
990,9428.86883838641,3689.7239403820354,0.6086779863390837
991,9468.87184498106,3827.3119765561673,0.5958006361037804
992,9569.152951631177,3891.1771152927195,0.5933624287372874
993,9647.258237545766,3919.5213736838195,0.5937165485599218
994,9465.241655640188,3840.726925865007,0.5942283287002632
995,9354.144745726608,3795.490404505178,0.5942450638002872
996,9175.396698800902,3678.977891879371,0.5990388195030125
997,9566.608681120902,3902.9485046624986,0.5920238158831854
998,8936.935492362327,3688.6579127081127,0.5872569611965411
999,9090.761983602075,3820.6338262165987,0.5797234782839699
1000,9035.705401619642,3701.203329367085,0.5903802564541726
1001,9011.38584903832,3730.4949433524234,0.5860242801887642
1002,9432.042702969722,3846.064442683543,0.5922341995469771
1003,9402.893018918741,3737.1774128086995,0.6025502571081633
1004,9200.674025023636,3873.8277764665213,0.5789626101380578
1005,9146.12441283848,3609.7747385809575,0.6053219291972575
1006,9036.56822383642,3759.9926735514787,0.5839136516854408
1007,9129.262755745229,3640.1099658244107,0.6012701065555797
1008,9368.578449116283,3774.1599444644366,0.5971469988789553
1009,9396.800036908831,3869.265976528577,0.5882357865091477
1010,9465.813551579005,3756.5197252872244,0.603148772705269
1011,9605.407573080402,3768.705897210495,0.6076474768470557
1012,9256.276069235417,3758.7975647186367,0.5939190300069432
1013,9352.26100181527,3751.8588699816146,0.5988286822562607
1014,9155.577403893678,3790.1332390619887,0.5860301243862431
1015,9247.722684655233,3664.2066524145407,0.6037720012414984
1016,9301.186242261507,3840.1164179920975,0.5871369180262318
1017,9058.919215683574,3736.484669031811,0.5875352699290122
1018,9126.854409965534,3759.189226217564,0.5881177613490868
1019,9080.652232577397,3803.8275720559564,0.5811063484614584
1020,8983.763944228673,3760.55269515315,0.5814056648751335
1021,9397.807670175856,3784.4765417685376,0.5973021927466493
1022,9258.3728391417,3900.1846347065452,0.5787397307853382
1023,9146.015587697417,3721.7277049072777,0.5930766059579554
1024,9069.84544579169,3756.678481491012,0.585805678393994
1025,9235.015896233423,3821.49524471447,0.5861950550325421
1026,8895.558735771232,3748.3647408877814,0.5786251485457925
1027,9401.61404629653,3985.634876333089,0.576069081680384
