feature_id,n_points,fit_status,converged,is_bimodal_candidate,gmm_random_seed,gmm_n_init,activation_population,activation_storage_mode,rank_censored,log_mean_low,log_mean_high,log_variance_low,log_variance_high,log_std_low,log_std_high,component_weight_low,component_weight_high,minimum_component_weight,mode_separation,n_iter_1,n_iter_2,bic_1,bic_2,delta_bic,bimodality_score,activation_min,activation_p50,activation_p95,activation_max,candidate_delta_bic_threshold,candidate_min_component_weight,candidate_min_separation,n_documents,discovery_variance_log1p,selected_candidate
1225,18093,ok,True,True,20260908,5,analysis_activations,positive,False,5.365794021514976,6.5953075074794665,0.178324036500364,0.1998985786843858,0.42228430766530267,0.4471001886427535,0.4877045604330273,0.5122954395669727,0.4877045604330273,2.827317282589828,2,4,41101.74681520298,39129.81824804284,1971.9285671601465,1971.9285671601465,103.0211181640625,402.0069580078125,1327.5459960937492,2172.360107421875,10.0,0.1,2.0,4503,0.5671037,False
1232,25475,ok,True,True,20260908,5,analysis_activations,positive,False,5.3334718727899615,6.463558017620344,0.16802053553193055,0.1694982070589297,0.4099030806567945,0.4117015995340918,0.4467666908545611,0.5532333091454389,0.4467666908545611,2.7509177210865405,2,4,53854.62328513435,51391.77317839008,2462.8501067442703,2462.8501067442703,100.283935546875,401.4573974609375,1120.3134521484374,2019.8289794921875,10.0,0.1,2.0,3925,0.484509,False
1240,6417,ok,True,True,20260908,5,analysis_activations,positive,False,4.825037491073163,5.59635743426098,0.06682942058291567,0.1619261247343749,0.25851386922738917,0.40240045319852075,0.5713348996871461,0.42866510031285376,0.42866510031285376,2.2806767911482244,2,5,9416.470819268676,8607.281867262613,809.1889520060631,809.1889520060631,82.572998046875,159.03927612304688,436.76263427734364,1213.386962890625,10.0,0.1,2.0,2230,0.2533389,False
1260,2419,ok,True,True,20260908,5,analysis_activations,positive,False,5.578055249216334,6.357493106091449,0.04963093457802874,0.09246866455006535,0.22278001386576116,0.3040866069889717,0.6171469810841483,0.38285301891585155,0.38285301891585155,2.924152828089314,2,4,3100.288263044536,2612.3720558633277,487.9162071812084,487.9162071812084,189.94068908691406,323.1787109375,825.1563049316405,1241.62890625,10.0,0.1,2.0,511,0.20966044,False
1282,11969,ok,True,True,20260908,5,analysis_activations,positive,False,5.100975087400132,5.435766543494985,0.010042202748404743,0.036509380941382084,0.10021079157657993,0.19107428121383077,0.6316018375222671,0.36839816247773294,0.36839816247773294,2.1944320314599786,2,6,-2901.991699500665,-5854.744443987954,2952.7527444872885,2952.7527444872885,141.1380615234375,175.6211395263672,284.6729614257813,495.57977294921875,10.0,0.1,2.0,3285,0.045875505,False
1295,11647,ok,True,True,20260908,5,analysis_activations,positive,False,4.814789700561388,5.13199292882487,0.00870859941279975,0.03857194646456854,0.09331987683660835,0.19639741969936503,0.6016051709451177,0.3983948290548823,0.3983948290548823,2.0630576089523385,2,9,-3119.4532308614057,-6190.4089892074835,3070.955758346078,3070.955758346078,106.69012451171875,131.98162841796875,211.91817626953124,375.6676330566406,10.0,0.1,2.0,2870,0.04472443,False
1297,23673,ok,True,True,20260908,5,analysis_activations,positive,False,5.430223929837561,6.897116480343935,0.23374609974924834,0.20357238872911965,0.4834729565852141,0.45118996966812064,0.5233534411435558,0.47664655885644436,0.47664655885644436,3.136999010443123,2,3,60583.69887028447,56611.47448307189,3972.2243872125764,3972.2243872125764,99.466064453125,449.0679931640625,1696.5123535156247,2821.964111328125,10.0,0.1,2.0,4158,0.7561632,False
1298,35110,ok,True,False,20260908,5,analysis_activations,positive,False,4.900360074254752,5.115354339528698,0.004213163714186512,0.0198177747669127,0.06490888779039826,0.1407756185101408,0.6410079437192723,0.3589920562807277,0.3589920562807277,1.9613563586822962,2,7,-36909.95381659044,-47224.64264810871,10314.688831518273,10314.688831518273,121.43171691894531,138.86585235595703,191.38198242187488,400.997314453125,10.0,0.1,2.0,4013,0.020451276,False
1300,15352,ok,True,True,20260908,5,analysis_activations,positive,False,5.394630483483351,6.756084407067141,0.16077054104510413,0.24462292086420995,0.4009620194545914,0.494593692705649,0.6474480082781907,0.3525519917218093,0.3525519917218093,3.0239846031312205,2,3,36083.8371649196,32968.70092994192,3115.1362349776755,3115.1362349776755,115.17129516601562,304.3621063232422,1499.4246643066406,3222.17919921875,10.0,0.1,2.0,2918,0.6134619,False
1308,24906,ok,True,True,20260908,5,analysis_activations,positive,False,4.956727730479697,5.51904772394427,0.03223346931269739,0.11275698289058515,0.17953681882192685,0.3357930655784678,0.6245142670001843,0.3754857329998157,0.3754857329998157,2.088472787836537,2,6,21123.084359865876,15700.663025006666,5422.421334859209,5422.421334859209,108.38677978515625,161.10665893554688,361.9875183105469,925.3184814453125,10.0,0.1,2.0,2345,0.13662164,False
1315,3548,ok,True,True,20260908,5,analysis_activations,positive,False,4.6349611833306605,5.361933696251565,0.034318062397215306,0.20950542548588813,0.1852513492453302,0.45771762636574104,0.6429559641755792,0.35704403582442085,0.35704403582442085,2.082069481470771,2,11,4683.675529066192,3262.4529666775234,1421.2225623886688,1421.2225623886688,79.14349365234375,115.27336120605469,357.9604034423828,1003.8184814453125,10.0,0.1,2.0,945,0.21825074,False
1326,84857,ok,True,True,20260908,5,analysis_activations,positive,False,5.318711824024414,6.407295750282249,0.12669557530086978,0.17088063324510672,0.355943219209005,0.4133771077903404,0.5152625216592917,0.4847374783407084,0.4847374783407084,2.822135177182565,2,4,171955.70748507557,161905.11698183432,10050.590503241256,10050.590503241256,113.10101318359375,333.2752685546875,1035.022216796875,2053.662109375,10.0,0.1,2.0,5735,0.44409066,False
1332,5738,ok,True,True,20260908,5,analysis_activations,positive,False,5.622734102044069,5.970049118055848,0.009765153402158975,0.015159410747329545,0.09881879073414618,0.12312355886397024,0.5148011612411916,0.4851988387588083,0.4851988387588083,3.1111773740864614,2,3,-1819.3846482481763,-2731.3891288737527,912.0044806255764,912.0044806255764,193.65228271484375,319.0635528564453,459.8109786987304,601.3408813476562,10.0,0.1,2.0,5738,0.04251923,False
1333,37158,ok,True,True,20260908,5,analysis_activations,positive,False,5.172211690951285,6.112288134762593,0.10302708727927139,0.20114739475520402,0.32097832836388096,0.44849458720836755,0.5564412630663405,0.4435587369336595,0.4435587369336595,2.4105535273791916,2,4,67987.17173586974,64088.43752437572,3898.7342114940184,3898.7342114940184,104.22808837890625,248.2122802734375,804.7249023437506,2071.850830078125,10.0,0.1,2.0,4797,0.3646776,False
1341,38575,ok,True,True,20260908,5,analysis_activations,positive,False,5.307306787740882,6.390556043803889,0.1885102007018017,0.20017120373483716,0.4341776142338544,0.4474049661490551,0.42602573105546504,0.573974268944535,0.42602573105546504,2.45723399849696,2,4,81350.83158704256,79313.57765411965,2037.253932922904,2037.253932922904,93.17282104492188,389.3087158203125,1124.529711914062,2084.000244140625,10.0,0.1,2.0,4115,0.4821481,False
1351,39666,ok,True,True,20260908,5,analysis_activations,positive,False,5.255212228051914,6.219635471135284,0.1089086019326651,0.16244322493456811,0.3300130329739495,0.4030424604611382,0.527143110737456,0.4728568892625439,0.4728568892625439,2.618281224693932,2,4,72726.24236160582,68983.38898066178,3742.8533809440414,3742.8533809440414,110.22662353515625,288.73712158203125,854.3352355957031,1679.57763671875,10.0,0.1,2.0,4987,0.36607373,False
1353,18514,ok,True,True,20260908,5,analysis_activations,positive,False,5.378136529990023,6.593743928852505,0.18614400352183783,0.21968641941750514,0.43144409084125585,0.4687071787561026,0.5179027889800222,0.48209721101997777,0.48209721101997777,2.6985845666456196,2,4,42194.09535043714,40476.73796023162,1717.3573902055214,1717.3573902055214,102.0296630859375,378.124267578125,1339.381115722656,2647.1533203125,10.0,0.1,2.0,4619,0.57129514,False
1384,9820,ok,True,True,20260908,5,analysis_activations,positive,False,5.08585664555717,5.8601517628282025,0.06407447250141339,0.14434981424461457,0.2531293592245147,0.37993396037287136,0.5612799207897702,0.4387200792102299,0.4387200792102299,2.3985421590971505,2,5,14151.340858634443,12895.414161689498,1255.9266969449454,1255.9266969449454,108.22842407226562,209.833984375,566.8698181152341,1258.1982421875,10.0,0.1,2.0,1022,0.24694866,False
1392,5706,ok,True,True,20260908,5,analysis_activations,positive,False,4.828623436519816,5.1579266195120255,0.009813453840051752,0.041596674867122825,0.09906287821405026,0.20395262897820862,0.6211717378737655,0.3788282621262345,0.3788282621262345,2.0539344573894827,2,7,-1191.6449739975956,-2676.3248252359494,1484.6798512383539,1484.6798512383539,107.25386047363281,132.97801208496094,217.27080535888672,404.76593017578125,10.0,0.1,2.0,1992,0.047379185,False
1396,23195,ok,True,True,20260908,5,analysis_activations,positive,False,4.921514735546056,5.209711314824499,0.007800666343580537,0.03153139427816864,0.08832138101037901,0.1775708148265605,0.6170594231521184,0.3829405768478817,0.3829405768478817,2.055088218877795,2,7,-10932.603417691042,-16665.220381870084,5732.616964179042,5732.616964179042,119.69718933105469,145.6037139892578,222.08484191894527,423.14031982421875,10.0,0.1,2.0,2474,0.036514834,False
1438,20833,ok,True,False,20260908,5,analysis_activations,positive,False,4.872479335270152,5.08981972521633,0.0039096679611882144,0.020258298168127752,0.0625273377107023,0.14233164851194463,0.6055943945845589,0.3944056054154412,0.3944056054154412,1.9771307376028218,2,9,-20716.718048098493,-26973.368784565464,6256.650736466971,6256.650736466971,118.31669616699219,135.9547882080078,190.53096008300778,320.21270751953125,10.0,0.1,2.0,3769,0.02164027,False
1447,22599,ok,True,True,20260908,5,analysis_activations,positive,False,5.290759028837451,6.229368678076947,0.097037150543751,0.21237133535566116,0.3115078659420192,0.46083764533256305,0.5338797133716191,0.46612028662838095,0.46612028662838095,2.3863486881299902,2,5,41686.054552632544,39163.990447156626,2522.064105475918,2522.064105475918,120.9556884765625,285.20660400390625,947.9097900390619,1843.9482421875,10.0,0.1,2.0,4737,0.3700483,False
1454,2134,ok,True,True,20260908,5,analysis_activations,positive,False,4.944845862437636,5.688518260515362,0.04621871153568965,0.16796772148718328,0.21498537516698582,0.40983865299308125,0.5816224900606605,0.4183775099393396,0.4183775099393396,2.27248320028825,2,9,2951.0858923387445,2480.3903340926977,470.69555824604686,470.69555824604686,101.61529541015625,172.06532287597656,481.0874145507811,1043.0714111328125,10.0,0.1,2.0,1052,0.23184116,False
1503,17667,ok,True,True,20260908,5,analysis_activations,positive,False,5.257645395327502,6.46152097802437,0.16416816632426268,0.20049327012862206,0.40517670999733274,0.44776474864444393,0.4318096576592656,0.5681903423407344,0.4318096576592656,2.8193674712272814,2,4,39283.1443165642,37533.85928519854,1749.28503136566,1749.28503136566,98.013671875,401.209228515625,1213.2471191406266,2367.360107421875,10.0,0.1,2.0,1819,0.54042596,False
1510,672,ok,True,True,20260908,5,analysis_activations,positive,False,4.962869112692743,5.820146122930743,0.06635450291874238,0.12752289289208876,0.257593677947931,0.35710347644917817,0.6464935947690861,0.35350640523091403,0.35350640523091403,2.753420784209709,2,4,1004.2539680953793,891.7950664346633,112.45890166071592,112.45890166071592,96.2711181640625,175.20884704589844,524.0947784423828,718.2928466796875,10.0,0.1,2.0,210,0.25631747,False
1514,27830,ok,True,True,20260908,5,analysis_activations,positive,False,5.461902322084085,6.968447830918896,0.2195757261779908,0.21915316343531605,0.4685890803016976,0.4681379747844817,0.5036764249070297,0.49632357509297037,0.49632357509297037,3.216615397108308,2,3,72323.85458150152,67156.9279162557,5166.926665245817,5166.926665245817,108.120849609375,494.9169464111328,1888.1526428222655,2531.71484375,10.0,0.1,2.0,3618,0.78678024,False
1518,4851,ok,True,False,20260908,5,analysis_activations,positive,False,4.849935681854769,5.0226965381996065,0.00307357159534524,0.013414961707257374,0.05543980154496623,0.11582297573131754,0.6585743451600838,0.34142565483991616,0.34142565483991616,1.902695684057903,2,5,-7167.492301511796,-8474.891620628125,1307.399319116329,1307.399319116329,117.24641418457031,130.71206665039062,169.7625961303711,275.3386535644531,10.0,0.1,2.0,1726,0.013317225,False
1527,18441,ok,True,True,20260908,5,analysis_activations,positive,False,5.084229195967699,5.752784800220574,0.05310129378337747,0.1160711155524258,0.2304371796897746,0.34069211254800985,0.5826402913244294,0.4173597086755707,0.4173597086755707,2.298728944314444,2,5,21539.159649189656,19307.883568193192,2231.276080996464,2231.276080996464,111.55584716796875,199.8951416015625,477.47943115234375,1265.9293212890625,10.0,0.1,2.0,3946,0.18808034,False
1530,29837,ok,True,True,20260908,5,analysis_activations,positive,False,5.1401178830688785,5.868688775828707,0.06976453289609263,0.12719088830165898,0.26412976525960236,0.3566383158070077,0.5179436490458792,0.48205635095412075,0.48205635095412075,2.3216825911654553,2,5,40840.93112940321,38620.1652795725,2220.7658498307064,2220.7658498307064,109.73284912109375,233.24945068359375,564.975317382812,1429.990966796875,10.0,0.1,2.0,4870,0.2299857,False
1531,23717,ok,True,True,20260908,5,analysis_activations,positive,False,5.350912402878634,6.578418680208695,0.22248675662016576,0.16122781769332134,0.471685018439388,0.40153183895342764,0.3672558584048427,0.6327441415951572,0.3672558584048427,2.802428700601667,2,4,52441.06902157138,49090.31145889946,3350.757562671919,3350.757562671919,89.29315185546875,522.4066772460938,1278.0848388671877,2087.27099609375,10.0,0.1,2.0,3490,0.533889,False
1540,6096,ok,True,True,20260908,5,analysis_activations,positive,False,4.858453131254524,5.332787564031058,0.023146682681835996,0.08410650019451026,0.15214033877258193,0.29001120701536737,0.6025811444055121,0.3974188555944878,0.3974188555944878,2.0483046700999425,2,6,3356.4773612068834,2108.5122293398904,1247.965131866993,1247.965131866993,102.09024047851562,144.74588012695312,286.3259048461914,635.0989990234375,10.0,0.1,2.0,1839,0.10126953,False
1546,12928,ok,True,True,20260908,5,analysis_activations,positive,False,5.180447258659619,5.8472061368266655,0.05257216018948997,0.10389909616096589,0.22928619711942969,0.3223338272055322,0.5549722114471706,0.4450277885528294,0.4450277885528294,2.38378191292022,2,5,14907.077881367923,13555.158217135442,1351.9196642324805,1351.9196642324805,122.1212158203125,226.56854248046875,523.6908874511718,1035.6025390625,10.0,0.1,2.0,3486,0.18522547,False
1561,3239,ok,True,False,20260908,5,analysis_activations,positive,False,4.8576308815075455,5.519433105730868,0.02542566345942061,0.23560072569731483,0.15945426761118878,0.4853871915258115,0.6978973865540653,0.30210261344593475,0.30210261344593475,1.8318968353678164,2,9,3676.4436457088655,1874.7292140337624,1801.714431675103,1801.714431675103,102.82503509521484,135.98416137695312,384.3176147460937,1519.9005126953125,10.0,0.1,2.0,606,0.18131776,False
1567,709,ok,True,True,20260908,5,analysis_activations,positive,False,5.174205431586578,5.914415082638834,0.029927537614183954,0.08181313400745456,0.1729957733997682,0.2860299529899877,0.5839710667399359,0.416028933260064,0.416028933260064,3.131584266095184,2,6,827.3840015512484,626.214903512042,201.16909803920635,201.16909803920635,125.28765869140625,208.40826416015625,473.7835693359375,820.5986328125,10.0,0.1,2.0,661,0.18488756,False
1578,29604,ok,True,True,20260908,5,analysis_activations,positive,False,4.868533031537294,5.159222760414811,0.007439172669674189,0.034516889311160946,0.08625063866241334,0.18578721514453286,0.5914985428769627,0.4085014571230373,0.4085014571230373,2.0069997829361683,2,9,-12070.959145672183,-19869.189223019384,7798.230077347202,7798.230077347202,113.66787719726562,138.64224243164062,215.54643707275378,404.68231201171875,10.0,0.1,2.0,4489,0.03891829,False
1593,17880,ok,True,True,20260908,5,analysis_activations,positive,False,5.253526007895505,6.159563234962769,0.10142990085464369,0.16290631073544257,0.31848061299652713,0.4036165392243516,0.5535760372406846,0.4464239627593154,0.4464239627593154,2.4921989535651803,2,4,31032.12710203563,29426.337669720513,1605.7894323151158,1605.7894323151158,111.79327392578125,270.77130126953125,802.8850524902343,1554.8968505859375,10.0,0.1,2.0,3862,0.33176005,False
1606,515,ok,True,False,20260908,5,analysis_activations,positive,False,4.882022553866886,5.388872121778247,0.026224221129154367,0.11461089407468161,0.16193894259613517,0.33854230765841015,0.6796146878097493,0.3203853121902507,0.3203853121902507,1.9100230211172882,2,6,339.47816834459786,210.31633017784998,129.16183816674788,129.16183816674788,103.49609375,142.40408325195312,300.4633605957031,732.3202514648438,10.0,0.1,2.0,123,0.110692255,False
1609,17866,ok,True,True,20260908,5,analysis_activations,positive,False,5.173267772027667,6.015308677592971,0.06248380742348836,0.10536193214446431,0.24996761274910867,0.32459502791087896,0.546535615012386,0.4534643849876138,0.4534643849876138,2.906651917308455,2,4,26492.00961589515,23625.915661327443,2866.0939545677065,2866.0939545677065,119.28748321533203,242.12445068359375,617.4561462402344,1026.0438232421875,10.0,0.1,2.0,3974,0.25766283,False
1619,34509,ok,True,False,20260908,5,analysis_activations,positive,False,4.91688777384565,5.409553665773165,0.02216314177006302,0.09930595818452856,0.14887290475456916,0.3151284788535123,0.6358243397656622,0.36417566023433773,0.36417566023433773,1.9991003143962067,2,7,20652.823724606933,10886.39440739951,9766.429317207423,9766.429317207423,109.43463134765625,149.7432861328125,314.95229492187497,811.46630859375,10.0,0.1,2.0,3349,0.10646038,False
1635,61550,ok,True,True,20260908,5,analysis_activations,positive,False,4.918934126683383,5.252611873000477,0.009746376586090353,0.0448171796475764,0.09872373871612822,0.2117006840980359,0.605324745811465,0.394675254188535,0.394675254188535,2.0201839079465658,2,9,-9464.132378970822,-26245.18356367025,16781.051184699427,16781.051184699427,117.65340423583984,146.7067108154297,242.3085021972656,523.8301391601562,10.0,0.1,2.0,4500,0.05018796,True
1642,3187,ok,True,True,20260908,5,analysis_activations,positive,False,5.255987083031222,6.00074965314531,0.045516316011540506,0.16936174128670872,0.21334553196994893,0.41153583232412305,0.5948245870276231,0.40517541297237697,0.40517541297237697,2.272148988440779,2,9,4367.915945720322,3617.7026527470384,750.2132929732838,750.2132929732838,138.91839599609375,230.84420776367188,682.8257873535154,1204.4757080078125,10.0,0.1,2.0,788,0.229447,False
1645,43188,ok,True,True,20260908,5,analysis_activations,positive,False,6.115356922866442,7.496582853223414,0.5466792637534098,0.03781772474407431,0.7393776191861705,0.1944677987330404,0.5732968668424394,0.42670313315756064,0.42670313315756064,2.554986335763006,2,22,112743.11898781802,91608.82751164158,21134.29147617644,21134.29147617644,109.26849365234375,1062.1013793945312,2230.185437011719,2703.087158203125,10.0,0.1,2.0,4215,0.7962599,True
1657,723,ok,True,True,20260908,5,analysis_activations,positive,False,4.5589147414534805,5.6781886588992325,0.14082823852200613,0.31879388260660785,0.37527088685642285,0.5646183512839517,0.5081116104185985,0.4918883895814014,0.4918883895814014,2.3348066412694535,2,5,1621.4249562122332,1567.7210261100918,53.703930102141385,53.703930102141385,51.9693603515625,152.0224609375,610.2667419433593,1420.340576171875,10.0,0.1,2.0,263,0.5422279,False
1678,1000,ok,True,True,20260908,5,analysis_activations,positive,False,4.834887312422393,5.705488858917344,0.046499034954339595,0.29917900913037165,0.21563634887082372,0.5469725853554012,0.5315316702077229,0.4684683297922772,0.4684683297922772,2.0941053875832805,2,12,1812.1143120146378,1520.8206624762042,291.29364953843356,291.29364953843356,89.164794921875,158.5008544921875,570.3242187499999,2103.41650390625,10.0,0.1,2.0,365,0.35395762,False
1685,28524,ok,True,True,20260908,5,analysis_activations,positive,False,5.124725352872186,5.898843664090922,0.06631924432466083,0.1461606357258743,0.2575252304623002,0.38230960715874546,0.5712357238109211,0.42876427618907886,0.42876427618907886,2.3749990053478407,2,5,41118.63526272055,37487.18235256162,3631.4529101589287,3631.4529101589287,111.29339599609375,216.52999877929688,590.2077270507813,1292.0078125,10.0,0.1,2.0,4978,0.24733356,False
1696,3928,ok,True,True,20260908,5,analysis_activations,positive,False,5.246482752457071,6.035124886860388,0.07736599384497526,0.15450232925527263,0.27814743185040425,0.39306784306945364,0.5519339493475116,0.44806605065248845,0.44806605065248845,2.3161904331030696,2,5,5958.184204545407,5588.839915789523,369.344288755884,369.344288755884,122.1693115234375,254.80480194091797,712.4767456054688,1269.648193359375,10.0,0.1,2.0,770,0.26580617,False
1701,21885,ok,True,False,20260908,5,analysis_activations,positive,False,4.890392086994851,5.086963334305847,0.0035146542216365974,0.017003893620992507,0.05928451924100083,0.1303989786040999,0.6317732695485803,0.3682267304514197,0.3682267304514197,1.9407146337737202,2,8,-26447.756412365758,-32847.14703846419,6399.3906260984295,6399.3906260984295,121.13145446777344,137.23472595214844,184.45733947753905,341.3271484375,10.0,0.1,2.0,3309,0.017470634,False
1703,38111,ok,True,True,20260908,5,analysis_activations,positive,False,5.348547592102243,6.399128995532831,0.12115902606416722,0.15406492914616793,0.3480790514583824,0.39251105608144077,0.46548992686598256,0.5345100731340174,0.46548992686598256,2.8320543975980415,2,4,74507.00737421417,70290.86435513623,4216.143019077936,4216.143019077936,119.9962158203125,372.59185791015625,1033.8023681640625,1741.67822265625,10.0,0.1,2.0,5116,0.41337085,False
1706,2318,ok,True,True,20260908,5,analysis_activations,positive,False,5.081204728039726,6.613016250737965,0.2649599605764795,0.26136597559224284,0.5147426158542534,0.5112396459511359,0.48734136096565733,0.5126586390343428,0.48734136096565733,2.986021594150437,2,3,6215.209576621387,5921.483786451445,293.72579016994223,293.72579016994223,64.3525390625,357.6672668457031,1487.0537841796877,1977.721435546875,10.0,0.1,2.0,1307,0.8497183,False
1729,11593,ok,True,True,20260908,5,analysis_activations,positive,False,5.051446834193401,5.785241092560045,0.06554638655208779,0.12993408689707978,0.25602028543083805,0.3604637109295189,0.5446415962772456,0.4553584037227543,0.4553584037227543,2.3471325484530103,2,5,15799.611880456452,14681.226127692697,1118.3857527637556,1118.3857527637556,103.30596923828125,206.67425537109375,513.7048706054687,1089.013671875,10.0,0.1,2.0,3206,0.2284258,False
1734,12421,ok,True,True,20260908,5,analysis_activations,positive,False,4.912768661203579,5.473256540966149,0.03091342219184712,0.07747835393873394,0.1758221322582772,0.27834933795274946,0.5820076002702899,0.41799239972971014,0.41799239972971014,2.407592917609778,2,5,9616.984616605161,7632.198381835616,1984.7862347695454,1984.7862347695454,103.0447998046875,160.485595703125,334.60491943359375,604.7308349609375,10.0,0.1,2.0,2995,0.12681016,False
1739,5031,ok,True,True,20260908,5,analysis_activations,positive,False,5.161272019120314,5.8054302162852816,0.04424224721082948,0.07601127077855639,0.21033841116360436,0.27570141598939313,0.5787983078715412,0.4212016921284588,0.4212016921284588,2.626991335384418,2,4,5036.209903170554,4396.701891267693,639.5080119028607,639.5080119028607,125.40745544433594,218.423095703125,457.5823516845703,732.81787109375,10.0,0.1,2.0,906,0.15881246,False
1751,94339,ok,True,True,20260908,5,analysis_activations,positive,False,5.113849205314375,5.82695693497187,0.06214436361573135,0.10268412203851418,0.24928771252456738,0.32044363316894625,0.536354284050169,0.46364571594983095,0.46364571594983095,2.4840138185704976,2,4,119339.25091874559,111062.23847749096,8277.012441254628,8277.012441254628,109.8106689453125,221.810546875,513.3008544921872,1116.5283203125,10.0,0.1,2.0,5346,0.20739782,False
1766,19574,ok,True,False,20260908,5,analysis_activations,positive,False,4.912941748771423,5.117797787565313,0.00364791122935269,0.01834038811716273,0.06039794060522834,0.13542668908735356,0.6328833380169856,0.36711666198301435,0.36711666198301435,1.9537453084643528,2,8,-22225.85240377863,-28240.645798038426,6014.793394259796,6014.793394259796,123.69062805175781,140.4791259765625,191.5159698486328,309.47259521484375,10.0,0.1,2.0,3903,0.018792154,False
1816,7518,ok,True,True,20260908,5,analysis_activations,positive,False,4.904439946603,5.474908072519759,0.03468592118281863,0.10711806577594435,0.18624156674281558,0.32728896372463334,0.5988886490141134,0.4011113509858865,0.4011113509858865,2.142407898831702,2,6,6673.877043034001,5346.006688872541,1327.8703541614595,1327.8703541614595,100.76187133789062,156.55126953125,344.05908813476555,1000.2080078125,10.0,0.1,2.0,589,0.14193304,False
1822,7668,ok,True,True,20260908,5,analysis_activations,positive,False,5.016387394735829,5.754966009270122,0.05932666860676677,0.1483857076716719,0.2435706645036852,0.38520865472062266,0.5788534653774513,0.42114653462254875,0.42114653462254875,2.29182018059729,2,5,10503.096396973766,9440.213641180117,1062.8827557936493,1062.8827557936493,102.645263671875,189.66671752929688,500.2911926269529,1256.183349609375,10.0,0.1,2.0,1978,0.22984521,False
1834,12413,ok,True,False,20260908,5,analysis_activations,positive,False,4.8846346324215295,5.102575581569611,0.003724648277661619,0.021028684892897064,0.06102989658898022,0.14501270597053578,0.6055110143116874,0.3944889856883126,0.3944889856883126,1.9590115301245594,2,11,-12190.431716101655,-16211.048848869685,4020.6171327680295,4020.6171327680295,120.1024169921875,137.54501342773438,192.6892456054687,299.2207946777344,10.0,0.1,2.0,2502,0.02189739,False
1844,108571,ok,True,True,20260908,5,analysis_activations,positive,False,6.182517813783898,7.020976474461608,0.25791889757959374,0.07025747717825942,0.5078571625758505,0.2650612706116445,0.19912637031100688,0.8008736296889931,0.19912637031100688,2.0698696482388548,2,4,143614.52614490292,110306.16978427225,33308.35636063067,33308.35636063067,169.2474365234375,1047.8485107421875,1657.1224365234375,2414.77978515625,10.0,0.1,2.0,5895,0.21973462,True
1845,25458,ok,True,True,20260908,5,analysis_activations,positive,False,5.4706897941390675,6.734495331496306,0.2177782866898246,0.1691920529137574,0.4666672119292554,0.4113296158967373,0.4685244764439126,0.5314755235560874,0.4685244764439126,2.8731375122954548,2,4,58820.40342106836,55495.6030594902,3324.8003615781636,3324.8003615781636,104.47390747070312,487.5294952392578,1427.6396484375,2266.451904296875,10.0,0.1,2.0,4585,0.5896968,False
1858,27648,ok,True,True,20260908,5,analysis_activations,positive,False,4.880574393756128,5.568306257668278,0.05157544750437947,0.13796120961687644,0.2271022842341738,0.3714312986500686,0.5739589842069075,0.4260410157930924,0.4260410157930924,2.2340224649483442,2,5,34536.58150713309,30556.72629256567,3979.8552145674184,3979.8552145674184,91.76025390625,162.64398193359375,410.39756774902327,1157.750244140625,10.0,0.1,2.0,3385,0.2040417,False
1890,11245,ok,True,True,20260908,5,analysis_activations,positive,False,5.086956986102478,5.7739082195945075,0.041455544023374126,0.10564464309020409,0.20360634573454267,0.3250302187338957,0.6124632793298064,0.38753672067019357,0.38753672067019357,2.5329947691908075,2,5,12543.30453670796,10326.909108995249,2216.3954277127104,2216.3954277127104,117.67326354980469,192.325927734375,478.2372985839843,906.3141479492188,10.0,0.1,2.0,4358,0.17835331,False
1892,78052,ok,True,True,20260908,5,analysis_activations,positive,False,4.983417767770902,5.530633506057506,0.03066047152137703,0.08301453227156175,0.17510131787447242,0.28812242583936737,0.5970625570354077,0.40293744296459233,0.40293744296459233,2.2953086250873804,2,5,58463.890529844495,45305.89460135645,13157.995928488046,13157.995928488046,110.87100219726562,169.65953063964844,355.1409698486327,867.1445922851562,10.0,0.1,2.0,4874,0.12379568,True
1895,41300,ok,True,True,20260908,5,analysis_activations,positive,False,5.349959073730006,6.40966695187006,0.15457188530329635,0.18540567717974848,0.3931563115394389,0.43058759524601786,0.4844677979728754,0.5155322020271246,0.4844677979728754,2.5702539361999985,2,4,84333.48277553366,81398.85442204453,2934.6283534891263,2934.6283534891263,104.9676513671875,362.39739990234375,1102.0054931640623,1872.4990234375,10.0,0.1,2.0,4729,0.45094964,False
1903,61517,ok,True,True,20260908,5,analysis_activations,positive,False,5.042369724098757,5.449146378226135,0.01665175055611413,0.056500988998991274,0.12904166209451168,0.23769936684600418,0.6090486743272532,0.39095132567274676,0.39095132567274676,2.126942357059911,2,6,12425.22477048733,-282.776186963786,12708.000957451115,12708.000957451115,126.91896057128906,170.47605895996094,304.6121459960938,661.9157104492188,10.0,0.1,2.0,2520,0.07163052,True
1908,33096,ok,True,True,20260908,5,analysis_activations,positive,False,5.049593711727367,5.580332620920117,0.03181864869712852,0.07802670509919352,0.17837782568785987,0.27933260658074544,0.5761087387005172,0.42389126129948285,0.42389126129948285,2.2646707942075173,2,5,23824.447539963825,19414.883702322022,4409.563837641803,4409.563837641803,117.25265502929688,184.14901733398438,370.00762939453125,954.900634765625,10.0,0.1,2.0,4815,0.120197706,False
