feature_id,source,level,n,activation_mean,pc1_mean,pc2_mean,pc3_mean,pc4_mean,pc5_mean,pc6_mean,pc7_mean,pc8_mean
24046,fineweb-edu-sample,0,75,279.28745930989584,560.0188182752161,-350.8326490988837,606.7976504225722,-28.761031045821813,-64.63610215461728,128.77039346294333,-102.41965328205038,20.77871617844566
24046,fineweb-edu-sample,1,54,351.66795857747394,328.249288770803,-631.958417139244,534.2095433121815,-24.478066782532874,98.27610249907424,40.64222167153307,-62.02573908909521,119.26258863324925
24046,fineweb-edu-sample,2,26,460.838374211238,-1990.0146066112366,-437.9938252191044,420.07870586276306,-179.1973702091406,61.16898023055666,-95.63465604956215,-207.08282058196502,214.79745217940402
24046,fineweb-edu-sample,3,22,786.8546031605114,-1292.4096596330096,-589.346608871954,609.4490861074163,-170.12280041922702,29.114139561423404,-3.593130013216343,-124.18576840844534,85.31283932832694
24046,wikimedia-en,0,32,277.34349632263184,942.9056138605567,-717.6096552963461,258.6740911639148,-69.24185803210473,-25.478332142764494,50.91391313391139,-81.36463241537203,157.68485025381736
24046,wikimedia-en,1,25,347.4948876953125,708.4079058435449,-624.7736676625818,155.11506544034262,-77.25224971922124,30.0234865008092,195.33489552308822,-45.65292871869903,108.60389057112907
24046,wikimedia-en,2,15,460.60497233072914,1831.4578427960332,-767.676187785282,197.38038720683136,-140.73078791843398,65.94408927348988,-49.14302116469537,-90.29379854241289,308.1130340428428
24046,wikimedia-en,3,9,784.1447007921007,1094.9436868513635,-798.2790550353797,108.71992293264879,-178.80264067144165,-245.4035938186809,295.9075844580473,69.98773808487658,-91.88230965091749
24525,fineweb-edu-sample,0,190,215.4379553543894,995.7188398182457,347.81978582143506,718.4100651189427,5.8614989035429925,-467.33945372001784,-42.46845343198795,-34.52388947763053,-102.30488624622694
24525,fineweb-edu-sample,1,170,245.96813318589153,448.9718985730765,481.16386429437824,686.8992091466081,-31.783536689956225,-545.2815267300273,-31.04060839224648,-29.777659849254995,-67.96048398613517
24525,fineweb-edu-sample,2,126,291.53649660140746,156.15064816694067,358.03807914218874,708.5595486842853,-35.59527030795995,-586.3277632595561,8.836459516509818,-43.16348017238396,-99.49771791435016
24525,fineweb-edu-sample,3,71,406.16013518857284,-790.1552967549309,213.55424204662717,759.3681438835057,-145.40290429584024,-656.0085152557698,61.125705283436524,10.533453596111489,-83.7207686414149
24525,wikimedia-en,0,96,215.1235760052999,3523.5277607670014,49.18481870400607,366.36970669971566,-48.50149452040972,-507.5549147397089,134.36521985412725,-99.39570511101226,-65.49341807057448
24525,wikimedia-en,1,93,245.45070475916708,3299.974594544787,24.02154464872396,324.5004124520845,-123.65949814087426,-519.2116432160622,21.930802427666137,-36.73650485796268,-8.650230898196325
24525,wikimedia-en,2,80,290.53378982543944,1931.5951442339833,-4.376117260834951,408.99218551742104,-177.05245795333667,-552.8020226976771,122.54919674892236,-144.5800972055821,-15.241598347656808
24525,wikimedia-en,3,65,431.9049109825721,1745.9410502398232,70.84845526527326,364.36896009923936,-244.56819025217942,-585.9989628206849,207.37158180342567,-244.86364327454052,-50.376440271704034
25249,fineweb-edu-sample,0,845,182.91728329630294,-124.68678158911113,907.3030465012065,181.49328130335357,-56.03031267527102,-257.69035674808555,-120.3368247641416,27.03728987664891,136.68400708797154
25249,fineweb-edu-sample,1,742,222.76505283653896,-274.20514863009,900.6950960120807,196.8503320447885,-120.95080429468062,-311.88115525785776,-137.01406535644762,32.7578703013474,147.71097603329966
25249,fineweb-edu-sample,2,688,304.42554048050283,-13.85692212163592,759.2032742480166,240.77844034804843,-123.4072307917521,-369.88330261198996,-151.90799836228896,20.582518410925697,175.02441394251733
25249,fineweb-edu-sample,3,485,585.687263410116,2490.36953618711,132.7687793314029,418.87452089136224,20.97718882735409,-376.1401304483299,-99.38602122933057,-28.96424290004576,270.12919026680424
25249,wikimedia-en,0,630,183.299999757797,2625.672265929257,303.41049179075014,-521.1455643084907,-166.91454460014378,-372.5406284513657,41.21600541806067,-81.5352285160295,11.422927390725135
25249,wikimedia-en,1,662,223.6604419950272,2813.600829149801,264.91746374794974,-470.4518932999208,-177.47968524412457,-380.11007185628876,29.103188709362964,-61.836492210607005,103.35126859445676
25249,wikimedia-en,2,656,306.89514015942086,3830.0143097318105,182.58772002423208,-412.1458300282586,-196.90271335362615,-371.089747543785,-6.081453801637431,-76.55793449244632,129.38638154675132
25249,wikimedia-en,3,700,673.2475349208287,5726.938370592229,-344.22625310505464,90.10935592609253,88.50535552263332,-271.3042410405151,-82.6169088278552,-14.535666453608393,327.902931400993
25320,fineweb-edu-sample,0,56,267.3390987941197,560.0581712000633,-86.01252399465514,256.5782804115812,477.8552350983699,213.28390813056654,118.37615436497153,317.33591140501363,103.29778956168813
25320,fineweb-edu-sample,1,43,365.4905608421148,2869.356813591321,-203.657635926461,465.9941679733391,702.5527623246179,48.81240611772602,-100.49434909040703,197.96320694215768,148.49894482413865
25320,fineweb-edu-sample,2,14,888.9714050292969,6951.520334041052,-461.2173257072187,266.3134252317088,631.1422586974552,-26.39058858949042,-345.56787947801246,34.95878797233724,285.595395558577
25320,fineweb-edu-sample,3,36,2218.3650478786894,4984.030444576777,-1079.372656812639,483.2739659744111,410.73398699691984,108.82168479764921,-462.50045751733455,416.7461909308224,524.8539392537473
25320,wikimedia-en,0,83,264.49711461814053,6741.028055168665,-216.2130725287886,-76.2206258489869,414.56214339808395,-77.22527868508767,-115.1841205118233,-175.67713590288838,192.02890102933142
25320,wikimedia-en,1,42,379.30809238978793,7370.228727583294,-463.3261555799477,209.13929379024484,516.3052977650792,-85.27529432434797,66.40484899056621,7.875808890149371,155.7497662949582
25320,wikimedia-en,2,78,894.1543907752404,10238.1190775729,-482.40000874769686,319.5369106187814,411.0639607338988,26.41659619309461,-214.53157276446277,-48.83116209249967,226.61817486316198
25320,wikimedia-en,3,72,2086.6038106282554,7342.585836958968,-1007.9239278880973,298.57924742937576,339.1735937607762,120.54759348677356,-373.9976430219102,144.74447534411345,456.54887629894154
25739,fineweb-edu-sample,0,28,260.36319623674666,-2190.6028592807,156.8028058805282,411.9269422242602,-164.38267112023235,-52.494137982783705,135.9572375671254,-145.47547134454908,195.3628668205809
25739,fineweb-edu-sample,1,22,305.25635320490056,-2359.7049803892983,401.55147389989446,372.2922241949368,-201.6911449974832,-177.2226716345309,168.8456644914077,-305.73817673624984,333.63432865707745
25739,fineweb-edu-sample,2,16,478.934268951416,-2802.600121807697,554.881261533231,547.4508470737196,-128.83930985006825,-235.02155547501337,56.65332623255207,-318.4031812389796,260.4777961606532
25739,fineweb-edu-sample,3,7,977.8275669642857,-178.06125177525504,145.18125094707509,505.1456896747464,-158.5038270887523,-626.1326509809553,223.33818938297054,-524.8717606225835,174.69232537240532
25739,wikimedia-en,0,37,258.56923613677156,1280.6423619644893,26.593975106337826,-138.86145968239606,-120.41137021231508,-17.281596244547437,138.0179848588303,-232.7307232607973,206.8299534406445
25739,wikimedia-en,1,27,308.91934769241897,473.5916659330934,-103.93818224359714,-64.34902197197012,-5.124687681928987,-5.032351756668136,-64.7969935326288,-314.434102483219,107.48478253067861
25739,wikimedia-en,2,13,429.3209979717548,2095.39312206602,-138.32825027028724,-13.586504261262824,-40.51653062748296,-262.71466945102395,58.706937041554674,-417.1333584389446,163.45594870978036
25739,wikimedia-en,3,3,785.639892578125,-2547.8897288521002,-342.2156664476135,-33.62172952309812,-590.6370029577851,-20.110684264669697,222.55216287176026,-841.9854771896886,329.807471274711
25884,fineweb-edu-sample,0,86,285.5655393378679,-4768.188118857188,149.70906613177405,399.3585389020445,-223.9347289428257,561.6821315099103,-63.75034224683855,126.29314836491834,-142.754518751921
25884,fineweb-edu-sample,1,103,349.7807984583586,-4748.148190097007,-44.97752404887041,363.30089103717637,-243.27731760390157,529.3224065291545,-32.319136729695536,29.27169146059194,-95.27112592907339
25884,fineweb-edu-sample,2,99,472.9930928548177,-5053.6486058841865,285.5486217137853,391.48002937310156,-268.11232409241813,667.0961458807493,-24.654035400688738,134.31155777941183,-158.18687400053835
25884,fineweb-edu-sample,3,51,1018.5869128657322,-3790.8982452908467,192.4696884907112,473.8321995895547,-183.9830698659039,476.3153322092669,54.34374024896403,325.76791243805627,-66.19013840138427
25884,wikimedia-en,0,54,286.7468510380498,-3327.956499787321,-335.72598953778174,-469.89630339453623,-404.95821065843455,383.7099763862807,17.155651761024696,-350.1851949559834,48.74017971106371
25884,wikimedia-en,1,44,348.46397399902344,-2721.5120075056384,67.29607248674994,-422.92097779663305,-486.54653328975513,721.4735025131988,71.94179888282908,-270.3772533171877,-129.5257458456107
25884,wikimedia-en,2,38,477.0177419562089,-3588.8794664763386,-226.18491284554685,-352.0032888811654,-460.541305210514,639.9004744222864,-45.83107101230536,-235.80688512951374,-14.399881448392426
25884,wikimedia-en,3,22,1163.2490983442826,-3539.9371164757254,-195.4934632779089,-324.8900331204431,-429.4350422881169,465.9978036874743,101.90616047986009,-176.38365463483376,143.85518816262055
25909,fineweb-edu-sample,0,103,324.6813576707562,-4697.802549848125,589.3764068388363,-12.552326482936234,-93.75402506739765,789.0919754260814,129.17664604113892,460.6568032921978,11.026798129478909
25909,fineweb-edu-sample,1,81,352.1855314278308,-4531.395921195298,696.8912885909272,63.636295147796154,-36.23992486253206,841.2642674032871,219.88124526429584,502.4891620642472,-63.26973906893077
25909,fineweb-edu-sample,2,90,392.1236104329427,-4466.547075002211,617.9970168301182,34.03325698142836,15.893294887317001,808.6730111256753,189.77551080676182,474.2050373627852,-18.923519034302327
25909,fineweb-edu-sample,3,92,492.4583969116211,-4882.687038467936,568.6965502899776,-11.402328193873187,23.665477269155733,802.7105786099838,225.28312310259702,507.23426956701746,6.944108691767871
25909,wikimedia-en,0,85,325.35170862534466,-2889.97792130228,359.97750993476984,-679.9420599597103,-296.9049940028162,796.0344139978271,438.2523190817218,190.30296814114826,-199.33662453144353
25909,wikimedia-en,1,81,352.1887158052421,-2965.401641114985,478.5695251091617,-522.0820281590776,-221.18605669680838,709.0008741168901,450.1672825712588,203.27712239349853,-197.2116971800677
25909,wikimedia-en,2,83,391.2165030973503,-3182.4588204928896,508.024492570796,-510.99428225862647,-200.2584692143887,859.2924845227816,329.0320526629716,177.9360820513249,-203.24658984683177
25909,wikimedia-en,3,71,491.15434071715447,-4166.10503835613,501.6785713190851,-521.942528879071,-155.73160516907106,814.7920972649505,412.16363104509935,319.0892468381323,-164.07874570545684
26573,fineweb-edu-sample,0,217,253.26269460933,-3734.900325170207,-312.08821859337513,392.9266156329277,-88.27943491624923,126.51715957263013,-141.47278434933185,-127.91186899244664,-50.07901708633007
26573,fineweb-edu-sample,1,196,273.79901154187263,-4250.112366533061,-332.199837354538,414.86629289229535,-183.1670235565623,141.75596731438583,-137.49772986798942,-144.56551011329978,-32.217182021408405
26573,fineweb-edu-sample,2,224,311.3676855904715,-4369.766121365183,-468.35319854310063,423.7910702245453,-277.1692913366225,173.0806179727253,-229.86719307860258,-152.39004118617575,-11.715346679206167
26573,fineweb-edu-sample,3,164,404.045564232803,-4852.556488299476,-557.3653907063588,400.5944771170994,-310.2220951298537,198.96180537083592,-275.73774887297446,-218.36336961362733,2.524505974190309
26573,wikimedia-en,0,162,253.08317707203054,-1510.706219513086,-672.8718139022047,-323.86237640453487,-326.53999700189087,172.7969186663375,-17.84401009681759,-368.1742811208318,-67.6605034389991
26573,wikimedia-en,1,126,272.7928994799417,-1430.495661932423,-738.1279092804036,-302.59727813942897,-410.05132501981814,259.1204957615871,-56.783912690430455,-379.462392885922,-75.2884215310293
26573,wikimedia-en,2,135,309.4857521339699,-2121.6701180552645,-750.8404134525357,-292.47176472584357,-470.1727267795048,149.90772611713996,-65.17910474851128,-472.08395236100495,-20.85917647281105
26573,wikimedia-en,3,73,404.39597686349526,-3595.524747450168,-707.7674097529451,-110.24519432414951,-476.46832688347604,176.31535363948893,-89.00218189544745,-489.5216803004507,-57.992258982961
26644,fineweb-edu-sample,0,27,290.14237919560185,-1473.0094295318893,125.11124327258592,673.4599953409003,-108.95909556879009,68.22365808416328,-26.892367640165407,28.51743506429571,-108.86177795621151
26644,fineweb-edu-sample,1,23,332.30307935631794,-1397.4546182825031,-26.81377177641793,735.1280317266692,115.07658492293137,-105.06800132054053,94.01801550563728,-27.147877472147155,-67.06413358930538
26644,fineweb-edu-sample,2,13,391.8542809119591,-6321.537965558999,112.54692314676355,787.9758323954723,-181.72167097712267,77.4118631747174,115.25103350476238,-48.35342229805363,-93.18818502889339
26644,fineweb-edu-sample,3,8,634.8012084960938,-3353.585915882836,-190.88686255777398,781.2120567828674,-367.81486127514137,267.95301367217894,-172.8321514443714,197.46114940794587,-75.90846425811337
26644,wikimedia-en,0,27,290.5548344364873,898.5928473200647,-411.13536296589945,-279.9610204479914,-300.64410357047757,-182.30152836051172,67.72969023904425,165.38727710788393,-24.50413535337959
26644,wikimedia-en,1,13,326.0755568284255,157.03640438189035,-271.36564993660653,-88.10241090546305,-314.49818338442196,-136.67774049528336,366.29585956030627,37.41119222843847,-316.2387752280711
26644,wikimedia-en,2,10,396.960791015625,1973.6560277670992,28.388413241813385,55.3600423126765,-181.53338009035835,-140.8200051558294,118.52291069359464,93.70151339824474,-198.86432652952345
26644,wikimedia-en,3,10,548.5567749023437,3012.9525883137567,83.15033506885193,-225.89353379802228,-331.09281453232217,-741.9532893526605,328.15605527479124,70.92222823385256,-387.7020413675251
27090,fineweb-edu-sample,0,126,258.91698758564297,-4044.189975494423,202.72127018436177,266.6181632285609,-116.21779269792145,24.513411218265123,-312.9501778062794,450.9124370444456,40.27406497512184
27090,fineweb-edu-sample,1,98,283.3065275853994,-4154.977530870555,489.53130488896005,256.6127293291851,-146.73670085429242,16.161956122552514,-194.45282457604108,348.3404779269445,89.49833789432527
27090,fineweb-edu-sample,2,82,322.0969405755764,-4977.914052765003,235.4853689357336,349.01748832379485,52.48518631478656,-24.36827660185023,-187.52648546348684,467.61348204833735,66.74688576736999
27090,fineweb-edu-sample,3,54,443.8768508345992,-4178.308219896128,309.3832735698185,403.1928632879644,-99.07584050349902,-3.5261637298229425,-191.13018307810654,419.95958265804137,85.71209640287208
27090,wikimedia-en,0,32,258.16405487060547,-3328.1119490690758,90.05543785993206,-446.99844312575647,-271.2936926135773,126.55866886475468,-103.73729082848848,166.00183096402554,212.5769224433912
27090,wikimedia-en,1,17,285.98059261546416,-3785.3004344432647,42.89226078397489,-524.959717367065,-370.8756258940629,184.12264757757433,-68.10069686665624,46.38111539666675,47.45907547588405
27090,wikimedia-en,2,23,317.456483260445,-4106.394201522509,264.01736426555215,-360.96747272661514,-265.28610641959193,167.8965562543623,92.17192093425558,357.3671941613318,315.7114774296566
27090,wikimedia-en,3,6,407.95509847005206,-3868.655288005079,601.5172195529134,-1225.140016496465,-136.35866784260853,324.35275736964326,290.7361922481629,424.0252091937812,341.8944856520259
29318,fineweb-edu-sample,0,46,305.51762854534644,727.6353496594274,1103.5074841712374,-192.80885396486602,-119.79892447839889,-216.64329393260027,-212.09150809930242,-173.86042377269817,224.12374260237178
29318,fineweb-edu-sample,1,35,425.3968226841518,2097.4740115020595,886.6302960701064,-193.40264360948078,-245.9459819739066,-92.13697779970349,-77.42675973412709,-146.2216618820959,525.8918746578437
29318,fineweb-edu-sample,2,41,568.4540390386815,115.71602771416708,1039.9028661413445,-313.51324524231126,-148.5150320819968,-175.51393761572288,14.217295275394097,-216.0322891765404,456.67938272117914
29318,fineweb-edu-sample,3,42,864.8055390857514,999.8967916680446,636.8316779945164,275.9182803023279,-100.63209117172781,-414.0620462736736,-12.878054145444098,-255.19618524223137,136.24195282084582
29318,wikimedia-en,0,88,303.1915154890581,2762.0206898769234,406.1216437981682,-730.1038747327221,-350.7835686090946,-211.78455089202163,-35.11362848653847,-23.4350101933957,239.8019667718976
29318,wikimedia-en,1,78,427.8545614389273,2595.0038720987336,575.2090589544307,-904.9735924034635,-421.7331284149106,-276.5007875134888,71.95279296393883,-170.8011897604691,326.0893538146316
29318,wikimedia-en,2,52,575.6765265831581,2699.086790770152,598.0106206977933,-690.7842672286705,-288.77951862483076,-226.22068923623317,98.29445376172887,-184.34062633665027,343.8254461250703
29318,wikimedia-en,3,59,930.8048075013241,3704.2742659790865,102.12453351771947,-187.5875952175658,-146.5796090993546,-344.6415379846928,-61.14573679565219,-111.53313639576578,332.0712642950717
29380,fineweb-edu-sample,0,63,287.4441504100012,-5489.490272017473,364.3149710820821,496.94067961510177,463.22581247730557,278.2826208316686,80.22954566761192,225.90287249145183,-374.54123573383447
29380,fineweb-edu-sample,1,44,354.8405831076882,-4882.521974775263,386.6937589477404,431.8171562153737,598.0486592250822,340.4683116099008,329.0151659372925,263.47652472505894,-243.79236883051698
29380,fineweb-edu-sample,2,33,471.00516024502843,-5359.248199295038,260.41053686760927,386.2091337788229,501.63140008022674,278.32154495347083,186.34868572182043,261.33625205077055,-381.3116746480876
29380,fineweb-edu-sample,3,34,788.8502448586856,-5558.881676178931,302.52330717565263,397.34485898462543,511.95260903310265,412.6884530572917,369.56245678809984,394.37106653311685,-262.9681073679475
29380,wikimedia-en,0,7,280.70177786690846,-1441.1738383271363,-419.77951396423396,-302.8005407221209,72.69091227126401,84.93869797933091,277.2851681005549,-291.9073592605945,-533.5794393418925
29380,wikimedia-en,1,5,328.3457336425781,2693.9297728662996,-306.42614358545245,539.2097794827587,552.3616778378981,37.28028994986178,579.8916688631354,-54.02338962946966,-325.5249742270811
29380,wikimedia-en,2,2,435.4833068847656,-6630.463521745672,-226.83214161811685,230.20037609001102,265.219635727778,224.01159000811947,689.0521101538425,327.43941031488475,-220.4879637882441
29380,wikimedia-en,3,1,685.07080078125,-11520.528549689476,-78.7588126010565,107.31683165365169,1270.0496531353217,724.3455387411725,1160.4550608265056,1031.266092874185,227.77510408061985
29407,fineweb-edu-sample,0,102,264.9972745110007,2646.864434384896,1234.938549077904,223.8384084440478,-62.04382097826297,111.30594456503404,85.68253319047749,-16.919501709384264,8.480639464254876
29407,fineweb-edu-sample,1,80,313.2149257659912,3329.9576617323496,1032.114963813643,266.29364809062474,-29.011445071575686,-24.503018956637984,164.4072753259534,-80.80567009374863,-45.69901596214747
29407,fineweb-edu-sample,2,94,398.06059394998755,3326.962025592578,1295.6943099323857,180.56424090947357,-118.53903672930792,25.361190708330547,120.16139805595648,-137.40764347388517,-4.718931433718833
29407,fineweb-edu-sample,3,72,639.9613736470541,2071.0600425385182,1171.8950885954177,89.21475259400627,-135.65294517929885,123.86249826277887,151.64367142707462,-75.83399070301923,48.30200058729593
29407,wikimedia-en,0,104,263.10661682715784,4609.465214349758,665.0575359923497,-516.8446604838026,-145.6629618131153,32.898788838938884,321.55225709298065,-87.08591386841937,-33.002047700840876
29407,wikimedia-en,1,83,311.5286949801158,5376.662856818959,612.4036936088352,-321.56972285183855,-126.38888959427018,-8.032474310127434,387.17199858095677,-109.48787797519394,-85.26870271023301
29407,wikimedia-en,2,44,385.59567607532847,5167.784646041566,598.4190926372823,-155.02247858061583,-36.852723950301645,-74.48930935048395,407.3544639527974,-130.60754764234653,-132.53768560212382
29407,wikimedia-en,3,60,610.7150619506835,5832.533978449617,527.8684965001901,-341.8883294075158,-17.35095561649321,-33.39044433424353,640.1710137787283,-106.0080779301191,-258.8218041611154
29576,fineweb-edu-sample,0,108,272.98374034740306,-3435.325857344773,-311.920555147115,251.7129614918047,44.797808886025024,53.39275521323562,39.85708056826065,-359.0666938380554,21.70439566913055
29576,fineweb-edu-sample,1,81,301.9634222336757,-3262.4308061460215,-150.68332315721952,223.71381445878492,16.263877597523216,81.40911741071844,-6.885947062816014,-275.26687649285253,62.70418613851499
29576,fineweb-edu-sample,2,65,358.33011709359977,-3372.966799008573,-211.9723065804806,292.00805018450467,-124.45817211964132,86.16311393275275,57.79568510701297,-293.04418580645205,11.75304238444104
29576,fineweb-edu-sample,3,52,499.7942657470703,-3846.2110546621698,-260.81621270721575,243.031592777226,96.58952248231472,203.79056068080342,34.53839011468612,-256.4188888900135,7.274306789099009
29576,wikimedia-en,0,96,273.7054926554362,-411.89919112838714,-579.8170376201919,-231.50308939208932,-155.32312722263612,-156.02457753289607,243.56749034509207,-344.6390604471758,22.549249591400486
29576,wikimedia-en,1,76,303.9260992752878,-1888.381391190781,-500.83632084388984,-368.5469462828202,-177.8000408133355,150.8798226452008,226.90348125600323,-492.91638241796875,51.38827617767802
29576,wikimedia-en,2,65,353.95118032602164,-1558.526366119783,-548.2553270891389,-333.5388395663558,-235.30650151891206,68.21680614003898,298.8332855841833,-484.907233680321,41.83162965747222
29576,wikimedia-en,3,37,495.25882947767104,-4234.777676405559,-555.8882640896255,-495.4320064685152,-241.69014046518066,191.23812009117933,247.44047148543729,-606.1361285758378,5.622376484277907
33647,fineweb-edu-sample,0,536,206.2135535852233,-3879.268576868942,510.2209897193268,-144.5160469425582,1051.8349230975962,-101.55197798192823,-522.0069343280987,-99.66339584379678,-143.3620518757873
33647,fineweb-edu-sample,1,572,254.36425359765965,-4228.152645744603,463.0039543031978,-108.71356235016079,1155.9999888495827,-82.53185891597924,-537.8486124735438,-140.92541235214307,-146.0957814678444
33647,fineweb-edu-sample,2,471,338.89040003815023,-4397.19559927066,519.8841610679724,-106.33654403402483,1224.2812605993606,-117.49354095591168,-599.6166095022913,-136.97261023623184,-169.45653219682995
33647,fineweb-edu-sample,3,437,598.2387953699317,-4202.117078026638,540.021559342824,-138.14031970556263,1339.4042932748007,-137.8648464826303,-654.2975655010241,-224.77769578845178,-213.95314569359218
33647,wikimedia-en,0,320,206.11013374328613,-1370.8652384162756,23.157621840492013,-878.2831170346562,782.7813857319172,-51.66543039843456,-321.2993326237787,-417.1418828944901,-197.46007190517147
33647,wikimedia-en,1,246,253.75598603535474,-1722.3654055678305,86.67570040757995,-895.8217759642699,906.4813005073332,-89.94021901063121,-317.0573387348684,-505.4627951545057,-167.72440104029477
33647,wikimedia-en,2,162,335.88614287199795,-2905.4043907715213,209.11498013494395,-998.6654880825323,975.4995458640549,-145.34351426065265,-371.86877093414347,-605.6474928649905,-224.8262785952818
33647,wikimedia-en,3,142,564.4158234932054,-2864.2363032235694,197.13727604562317,-1099.7681659495024,1159.2114561546466,-57.8591470365089,-493.82137340184096,-808.4452042683299,-199.1218051858159
34762,fineweb-edu-sample,0,94,257.95141536631485,618.5578120958145,-85.95167826809617,84.91493838707561,-188.01504728442472,-98.54499401971697,-103.78934958372713,-287.4114597287926,191.68796188618057
34762,fineweb-edu-sample,1,72,303.635991414388,1459.391069268085,-127.81221228398691,167.75962160400138,-95.79123622280895,-7.321494050194626,0.47571470567274887,-221.79257042533482,245.76566978504422
34762,fineweb-edu-sample,2,36,372.378907945421,-623.1239478587373,-447.03059420616995,134.71975630877662,-184.05007201029196,96.42390188856942,-9.826324709999987,-189.6866790372515,258.86845419332053
34762,fineweb-edu-sample,3,10,557.4235229492188,-274.1066126362518,141.96523861080863,-0.3948110528318892,-204.49568914951544,-51.61191150980378,-211.48224110886045,-421.6076793237612,489.8510123117493
34762,wikimedia-en,0,137,259.2973081491289,4544.446587989428,-366.93374675096413,-229.868890418985,-181.65829536251763,-166.99148021575417,103.77034394827437,-84.30251404867877,98.12640082184417
34762,wikimedia-en,1,95,302.4572670384457,4827.05994714239,-353.01169265719784,-285.9168570954717,-28.78818546046595,-216.4687185876971,184.70698163440778,50.62368187619624,-0.9497437278340708
34762,wikimedia-en,2,43,387.3018458166788,4975.086215433386,-597.9776820088774,-214.67765942023487,-75.66249020891837,-2.818435326349316,156.59378253454915,-24.153885992152027,106.56098258366416
34762,wikimedia-en,3,22,647.8180153586648,4296.646606028787,2.648635918387777,-429.04018228167837,-203.60558170042978,-102.99686094615636,132.39091448200125,-14.31186464801108,109.46760819783991
36293,fineweb-edu-sample,0,213,296.5941576174167,189.98264315672526,1243.6200382516722,278.4198584076578,-126.72457956668904,-346.23597236546584,-211.65152339070076,51.50853120305586,58.13789713325
36293,fineweb-edu-sample,1,201,336.4486732293124,3.6862262807382096,1348.6877927952191,240.27971493021406,-134.06696385010417,-347.70785805128793,-195.25419159854476,64.31936823720284,62.28099481914288
36293,fineweb-edu-sample,2,190,404.673997577868,-65.79315090880152,1496.1519279588967,208.08431294899714,-124.86747259898341,-347.44951480238257,-254.50367243729409,92.18238049835114,75.15974488066945
36293,fineweb-edu-sample,3,184,635.1561219588569,155.62843494000234,1605.7767938113188,215.185260208668,-165.25623699994304,-290.92481611274917,-203.7490348611213,194.4422162096285,87.72556542412052
36293,wikimedia-en,0,68,298.47590053782744,1448.3600424160986,885.1550066398938,-239.71537988121727,-224.68240118540393,-362.2958863274027,-19.871962412610696,-197.50907023518002,97.18758125637794
36293,wikimedia-en,1,41,336.2560141958841,1673.7762257747686,1132.0029436877323,-174.351553366783,-297.4613489316965,-298.6658067177142,54.258352734303585,-187.62250950170633,131.52872537557246
36293,wikimedia-en,2,44,412.97276930375534,654.5743816130063,1319.3317449945896,-227.66717779115797,-263.4847695653958,-321.20901707892017,-189.3983379640318,-159.75745679300084,48.40509833214258
36293,wikimedia-en,3,30,570.1651824951172,635.6785548571758,1353.8238735706304,-231.58603529652447,-272.819483883729,-396.97512343251196,-188.2302752729839,-150.4821410493751,38.76719104619772
37204,fineweb-edu-sample,0,117,320.70843271108777,-7650.767305273864,-78.42285003037513,98.04926319121117,830.8641046820777,827.1070192477221,869.679466543608,866.7100226769417,139.18612924122198
37204,fineweb-edu-sample,1,115,370.07865839419156,-7468.571512243282,-70.28664144807307,90.92036910010243,835.0910091582329,809.1559264924521,809.4886420302904,927.1234805123966,138.9398356120618
37204,fineweb-edu-sample,2,111,433.284359218838,-7169.414661136622,-30.1858796790849,89.19371415408636,827.8170107458402,859.1423760450439,839.4185735568343,869.3794839482683,93.87754982724235
37204,fineweb-edu-sample,3,126,597.8139263334729,-7296.498110935146,-55.05207953282948,66.94491741324056,846.2569744152725,851.5239240058985,793.4078386003714,963.1297887097611,127.22382299131861
37204,wikimedia-en,0,26,324.85324214054987,-6452.538907176887,-246.7868135830305,-355.31680473619593,709.6128965193983,700.1890200443858,1005.4482534690237,723.5453701247508,105.93977770802115
37204,wikimedia-en,1,35,369.8652108328683,-6445.084467966512,-287.7858672082155,-577.6565784488646,701.578709586488,649.0849557624709,1054.858717188297,768.6150477566567,45.22833778193297
37204,wikimedia-en,2,25,426.52063232421875,-7945.922635084807,-239.28978518673807,-515.6098732105423,811.2396862985922,706.8637418473592,1090.9735990846727,866.3191922580174,75.24067018925385
37204,wikimedia-en,3,15,591.5001383463542,-6926.417202320919,-130.10113234962967,-293.42092279108107,698.7258389253365,804.340239876624,831.4447464374786,868.2222460196132,55.166398357201906
41050,fineweb-edu-sample,0,162,329.4615843973042,-4472.76829874691,-10.902836007248043,495.7676165672805,-60.269024797846626,610.3439028621765,-496.63985140954793,99.35187599947486,-345.8393171161249
41050,fineweb-edu-sample,1,145,375.53617574757544,-4614.479692342669,44.05964667402826,413.2016911935099,2.0851131762935675,674.9843490421486,-506.95057514697044,109.92800882660383,-350.1093455190909
41050,fineweb-edu-sample,2,199,456.0812770517627,-4815.843732219814,26.11629929336323,424.53354742084605,-45.28031148570786,719.4606442998893,-580.2930546474576,119.54829253759414,-368.91429112158033
41050,fineweb-edu-sample,3,199,595.6179058132459,-5363.566955985335,-37.18985452855149,417.4738781500423,-17.56076117974964,786.8302998649942,-568.6252266496458,160.94244800265437,-339.2607391905695
41050,wikimedia-en,0,42,330.1671418689546,-3574.15455879703,-511.05095503804165,-405.34192449207467,-262.26603193000227,759.6534109895521,-178.83357358487828,-289.09916067332335,-184.70476567062255
