feature_id,source,level,n,activation_mean,pc1_mean,pc2_mean,pc3_mean,pc4_mean,pc5_mean,pc6_mean,pc7_mean,pc8_mean
6476,wikimedia-en,2,35,159.86028616768974,-1538.5420879206201,215.10601093300392,121.15252963429835,45.204282937868435,91.00812505016822,-132.2032240170566,-14.069919954160005,-197.52020382857714
6476,wikimedia-en,3,19,210.17365545975534,-3068.9372603020925,299.54774455357045,178.7446727289208,-9.035355412827569,-68.20912611469474,-66.71638317714277,-41.18870383266121,-141.6936471483572
6780,fineweb-edu-sample,0,51,99.17700314989277,5530.361687818814,-171.6100606669956,166.81182620972984,-198.72140705554125,22.70205059264558,106.84134582453049,-224.00492039601562,-150.6161014972535
6780,fineweb-edu-sample,1,31,116.81956088158393,4029.0330107894897,-107.69686982862684,211.4012745249486,-214.03569429453424,17.568144994256837,175.02526640176137,-257.5628443211487,-233.3337615787779
6780,fineweb-edu-sample,2,29,159.79990360654634,7636.566180614539,-202.68618532842174,210.37394621267504,-219.83339824573346,49.52274177529874,122.02083228009242,-293.18748175643,-196.12971035697294
6780,fineweb-edu-sample,3,20,266.88561859130857,7637.418519381781,-185.70714452028696,227.1003322335238,-237.9692148193407,75.02169088982244,181.36815541132148,-302.93306366925333,-207.84653845692324
6780,wikimedia-en,0,79,99.69711129876632,6722.504410666392,219.06647576895645,273.2200556940503,-65.389765646792,110.40763268431725,172.30392196908323,-313.79369678868545,-169.86889046871516
6780,wikimedia-en,1,70,117.28150460379464,7312.465582777043,155.76287006973584,282.3757431667305,-108.44831122677722,131.52644127422124,103.20553103170171,-341.83413036650376,-194.1501139742119
6780,wikimedia-en,2,38,155.6744962993421,7989.754421660887,97.33922084382368,239.02963859336217,-154.67040639061307,189.67936536225315,111.17874435556163,-296.70115784381585,-201.249287816949
6780,wikimedia-en,3,26,349.53807185246393,7999.8747961016115,74.03764901976092,264.8459832623221,-178.86869116445584,186.51650375783723,103.29627962900278,-309.3987737646314,-154.46396339561585
7986,fineweb-edu-sample,0,495,128.1232248633799,-2356.9310475653147,-231.38425220455719,45.90923805086982,-208.01390171479537,-40.947296079077994,101.1786232874829,-4.169428272329163,68.0300187789271
7986,fineweb-edu-sample,1,277,151.9645882616835,-2638.5330992695735,-242.5149420869803,47.067834394946686,-239.72023786822163,-2.4439589802323836,124.90676653070486,-0.9239051505673934,104.93956058810286
7986,fineweb-edu-sample,2,161,190.0748381051958,-3265.5441550752885,-241.8068571341547,97.72652130196248,-271.49149602709724,16.67526627462151,148.19972197219244,10.928334010059553,119.04797109548527
7986,fineweb-edu-sample,3,95,298.3110611765008,-3673.392960228559,-194.2190741523725,126.59092125897553,-422.10983516438506,-39.68341929474541,170.44110113022893,-16.166515093788888,156.90872426048193
7986,wikimedia-en,0,110,128.27263932661577,-2051.031423996799,104.5811314163016,18.25223719092292,55.42343719163492,-1.532880932496245,22.849836836751155,24.597990283113145,117.36367570437456
7986,wikimedia-en,1,48,150.85458691914877,-2489.078170471164,124.60692061349384,82.49998129974276,-2.8711959031169534,8.210660768320489,-4.005818459714383,-4.049111112710978,188.91504080262715
7986,wikimedia-en,2,15,191.5857391357422,-2973.0416338112223,-1.6600910744395643,-45.49033376799307,54.908960195581905,35.189152352253586,42.739156695397085,-8.614289947016353,181.95446888834067
7986,wikimedia-en,3,1,247.19354248046875,481.26046387515424,-179.0590099831622,-332.67823135513004,471.5594655970359,-126.01638263205815,-39.597951264525825,117.21588063127663,369.82893175437573
8076,fineweb-edu-sample,0,558,71.94269806509804,795.8496664105677,-211.24232571114177,-272.94225758476864,-37.47088777032905,-109.82544083248361,80.22701617303709,-19.28080513639573,-19.387806046351063
8076,fineweb-edu-sample,1,492,81.4858482019688,772.2854281900986,-187.15836322027067,-247.46704271445125,-13.840091212106868,-80.9159964796109,94.97808558094005,4.125326217452213,-26.497858150510925
8076,fineweb-edu-sample,2,491,97.71378508216252,698.9640864952398,-208.81359416133964,-259.74449051520685,-6.943400145446502,-114.6797364719826,77.28268507164196,0.28665016565042717,-23.404694540611825
8076,fineweb-edu-sample,3,426,216.9564230475627,682.3471347385464,-200.97441354601833,-160.32046932077816,27.32413680329138,-41.23558166198627,68.62117858463918,30.104272173993877,-65.02534643087998
8076,wikimedia-en,0,589,72.03279367650912,4161.826156260239,165.46326764859108,-287.51211079273816,71.37822729380825,-106.71704094554059,33.3047770240762,-25.34020964743267,-10.020381108527715
8076,wikimedia-en,1,555,81.609973034558,4084.1261818535904,161.07596063033142,-311.3811197784388,46.984327793080524,-102.13913788072593,27.110753442565493,15.278640095245256,-15.457987371896849
8076,wikimedia-en,2,543,97.98585824983994,4179.246937948247,162.28381165694898,-294.47968548509755,62.24883309209988,-102.96718134343112,42.226702024421314,-2.0168944977636123,-5.6671291995327255
8076,wikimedia-en,3,460,208.23367913287618,3451.9729497354692,131.79944402483468,-223.7887191327195,112.65037159852682,-26.74923841470482,-49.99497871074581,58.08186120310518,-65.3074690229687
8963,fineweb-edu-sample,0,165,148.68024070046164,-1043.1692900512437,-131.2323531980679,-24.899528202821205,-142.69922018524966,109.97619619896793,107.19928126906541,110.60056079064313,-143.99470336283707
8963,fineweb-edu-sample,1,196,179.05002017897002,-1172.3555453053468,-122.80975327748567,-57.67026868307727,-122.63039371038333,58.59608166409783,30.06090206196344,88.54584266285772,-138.1550613104395
8963,fineweb-edu-sample,2,154,219.6413597998681,-906.9390303926621,-84.66936255114855,-34.10535910184268,-143.50305895794642,53.276124931053786,57.28340625086739,105.85877299836227,-155.43165636727684
8963,fineweb-edu-sample,3,165,311.2690213290128,-558.746516546479,-129.04155379414772,-39.62944295409438,-132.31455423235542,89.29826026754611,13.294519441802315,100.43867719668349,-176.06570885431876
8963,wikimedia-en,0,201,148.11996004474696,3355.0272564844076,192.11050966083096,-68.90083264952683,56.13364667885985,189.7442086993128,-36.59380313500524,155.75526718245374,-103.35810830784597
8963,wikimedia-en,1,187,178.69197221235797,2074.627757391061,246.02485079741558,-80.46870624646138,55.37013965076302,125.83045136222457,-29.420221990646336,145.91573144319415,-103.92885216941737
8963,wikimedia-en,2,158,219.06121478503263,2703.0437257255594,215.74206170823481,-39.25397514626263,14.916351855287404,152.32222877168985,-91.34662234107282,93.39849378350512,-97.57695433367957
8963,wikimedia-en,3,157,308.01718275714074,1452.529923268864,187.178401752585,-36.87500205944252,17.502691572172303,114.83520190788178,-82.57457503614002,96.69609336191692,-149.4832156199961
9222,fineweb-edu-sample,0,148,117.17267010663006,1846.6718761423006,-274.5245386932086,185.4133550180016,112.73962029605522,-6.611675996888119,-123.04986178187849,81.98110037288237,68.26047625641255
9222,fineweb-edu-sample,1,93,143.27203303511425,1221.895324120235,-321.7931585798456,198.9858685349558,92.13944786806357,26.237700962334465,-93.21365520475851,105.79907379564855,83.42481214736749
9222,fineweb-edu-sample,2,42,191.33116513206846,928.4408778216081,-273.8999468119129,214.80926736246897,95.86955912522794,-27.960321718830155,-118.78189425617977,91.78218351792546,74.5911972449511
9222,fineweb-edu-sample,3,22,308.09169977361506,2245.444809394578,-468.1715972588859,170.47807663307736,56.373433487753616,27.33869129524143,-158.9827951034946,82.2746338705958,40.21504574105145
9222,wikimedia-en,0,137,118.02470275433394,2491.9228624212437,29.61798194370953,196.7665781076746,182.33386805775154,-3.32457655436241,-142.5441986551752,108.9425982467984,19.254115567325357
9222,wikimedia-en,1,76,144.83273877595602,1788.4128532641425,3.8268038534855995,186.41049330276067,229.14596152125546,-30.798158628491784,-90.37780415745696,140.22659155407828,59.848374642039374
9222,wikimedia-en,2,41,191.56918409394055,2659.4852035224694,88.07321684615482,195.82817976003042,161.39258122199624,-90.82083242111314,-33.586662968671554,147.55451416268411,13.230987371721293
9222,wikimedia-en,3,9,262.18707275390625,3208.0546881660866,257.05950027134634,159.81691639931648,197.56867209723984,-9.131627421217328,1.5887732655260594,163.92624615792877,41.00698566993672
9536,fineweb-edu-sample,0,540,122.94599631980613,-3517.3021786155336,-266.32280869982185,123.9648475592521,-4.326772870090311,54.55314099529665,59.92797113214039,-10.46209283693516,-59.72204584960272
9536,fineweb-edu-sample,1,480,137.9790033976237,-3628.410706248233,-274.041931870532,145.65311628261344,1.8580501985627444,73.48906154439285,76.23749260898593,-19.31109414847791,-63.80341540536411
9536,fineweb-edu-sample,2,384,164.26563254992166,-4154.328917920158,-265.2923346343279,194.52253677087083,-26.60448780785649,64.81557420612502,90.81517840501408,-27.631626141659797,-79.76723501604758
9536,fineweb-edu-sample,3,263,238.2333358938703,-4371.6002176475,-245.68949504288227,268.2707914923385,-11.736935019159406,100.41796548552648,127.463777206221,-20.13976281283974,-74.64995699318065
9536,wikimedia-en,0,322,123.14650399344308,-3023.317184406217,206.1496490282636,135.76680803420652,199.36725924549975,125.47536614975692,10.923531520937411,-71.64983328839706,-50.232036544474056
9536,wikimedia-en,1,283,138.27087283724188,-3142.2417416190433,212.75116386933377,186.8334545175233,209.45432114994685,115.47937188335221,28.30419324668676,-59.35475535145137,-72.65519575658956
9536,wikimedia-en,2,205,164.53800123261243,-3886.123450478963,245.92064710686046,217.33918846315476,263.3613810974323,127.78720377365609,82.28937086700151,-62.48094899007943,-72.06828324482953
9536,wikimedia-en,3,162,238.9923031653887,-4006.572920533473,193.84997180397792,268.5297952398059,239.1260155628466,135.83576726811873,106.8725215344042,-54.916179938775166,-58.13262279722448
9672,fineweb-edu-sample,0,396,80.50642294835562,4214.08017698393,-178.09157279134564,-174.84343772559527,-96.10605186470781,-178.47024989935127,92.38836212430586,38.476047491736615,7.474986753460739
9672,fineweb-edu-sample,1,418,94.6571204080536,3520.2642772609556,-240.0323600523359,-117.33760710252564,-60.76425103073117,-149.8236985443745,64.32845762874084,21.350455304921464,13.488472120273597
9672,fineweb-edu-sample,2,556,128.64170639806514,1532.4323537930907,-317.67108135788857,52.78418147551597,-48.05424111092491,-57.93082217766831,-9.069289265680569,-39.028865074159555,36.87058560986015
9672,fineweb-edu-sample,3,705,251.48150520054162,1034.310760380118,-302.6547977231442,201.76525654396252,-67.46611054840187,23.604497976475667,-19.57015889596332,-77.17869475801358,-20.756350819868164
9672,wikimedia-en,0,639,80.30091919995996,6847.09082643238,119.19759280300569,-281.2986674888436,-8.838205097773129,-145.74800731403937,46.21472770834892,39.92930956046385,-0.24911723838762728
9672,wikimedia-en,1,529,94.19240196530896,6544.509938046857,136.76055105825773,-283.4703889396217,8.23037941269067,-157.31729500647154,46.18184328522654,29.640347560964997,11.845423960847237
9672,wikimedia-en,2,503,126.36639480135787,5473.8904144576245,67.19864224821688,-200.21784331932554,46.84558867266806,-150.11285555641808,17.75231219108103,4.224771884818183,4.990696015883877
9672,wikimedia-en,3,328,264.64774438811514,3010.164647548881,39.2937224652319,115.27722686086116,-11.4637016116331,-54.64336884869879,-134.40236819868593,-43.10012568769542,-62.37515388967781
9844,fineweb-edu-sample,0,514,100.70973248611628,1770.3592008063756,-324.6163035442076,63.91956326641214,44.52711804068598,-50.41494886257458,-16.8525668801909,104.56104735948712,22.710797831420635
9844,fineweb-edu-sample,1,580,122.09165983528926,1564.089067479294,-329.5363619588759,70.90749683421241,26.065193512093156,-41.71791130490914,-13.095902605071982,108.47044016927458,6.27669333378293
9844,fineweb-edu-sample,2,551,150.6234667270889,1259.8047174930293,-313.9359294251276,77.19681639906838,65.02801929001234,-34.26883761431643,-12.435461183000383,150.99126346103193,6.9188956746553965
9844,fineweb-edu-sample,3,605,216.19015354124969,1163.4954291055244,-318.068987380124,95.84164250237704,74.97179660885772,-4.368133764029965,5.991472147140326,152.15709554909103,1.376910914933794
9844,wikimedia-en,0,598,101.37010376588955,4513.602365651527,120.55174016363367,57.02755892586291,103.26554975385093,15.915920158109175,-47.877668250381404,75.28058366386146,-6.999671214148366
9844,wikimedia-en,1,574,121.72681000340691,3971.141174844163,89.21097308885143,50.17321805375664,113.5836179251874,13.743136435155225,-91.38616483168069,124.02640010324274,-26.489193024009726
9844,wikimedia-en,2,504,150.96720416962154,3430.7535468334304,109.47503048757936,82.84307034668676,145.69282837600443,18.886721931779853,-76.32115658194124,129.92850660361879,-30.73623826797658
9844,wikimedia-en,3,450,218.7377284749349,2624.134988652467,128.87443512192573,103.45097833398134,224.40031951884723,59.90495412161607,-45.54398744993746,140.435975848973,-23.603786446964975
9985,fineweb-edu-sample,0,87,129.27172746329472,1749.816542817617,-95.81378783263203,-118.81851915347052,1.884349761000347,-193.09387867722023,92.9364111298043,242.13891195969853,72.71638168478827
9985,fineweb-edu-sample,1,82,146.59094145239854,477.85253340298937,-94.78997025524062,-103.95177604583316,42.422460689266934,-233.21072215257385,17.936909642924732,196.63582606734272,115.88605293053537
9985,fineweb-edu-sample,2,102,175.13542010737402,471.1810302517172,-56.490789351090065,-165.0588188705578,28.17271021718074,-250.21319205366635,76.60314490187213,219.17384574354801,111.80737875381384
9985,fineweb-edu-sample,3,95,265.507395051655,-756.2180486158678,-44.47368652464763,-165.15837665564862,41.26087501877315,-250.7734081072539,76.89665562563097,214.45520495316683,153.15497178481704
9985,wikimedia-en,0,139,129.8471887163121,2516.7815685484666,367.94772592146893,-125.48543857473065,100.08581270057005,-33.79266284061218,-147.11236641024078,224.32091606868403,279.1784764739369
9985,wikimedia-en,1,140,145.91312757219586,2526.0405732967843,364.31156616985993,-144.66474301965283,103.95138226430888,-71.81272344199509,-111.04272615472667,230.77729202426255,258.2958165165713
9985,wikimedia-en,2,113,172.86592493648024,2007.165437853946,361.27974574124573,-145.02852112590597,119.87921200323888,-58.38182426944793,-118.50854871593798,210.7272549990667,256.5963012302453
9985,wikimedia-en,3,62,263.6297873220136,887.3986932823254,338.2648602093731,-168.1969489302325,234.14936071786462,-183.7483504643734,-8.498859546495124,114.23412864360283,240.09246077906104
10012,fineweb-edu-sample,0,52,134.1032744187575,-1519.3448402647462,-276.49366028213905,-109.72992382915744,-74.93978083672135,40.21142033007422,-87.99771046692238,3.448229022630807,-87.46477471512459
10012,fineweb-edu-sample,1,65,139.35628568209134,-517.5010727431282,-284.7731352040593,-153.56037522714277,-132.3942375528805,76.61118979092888,-59.19611255929692,-52.7183513854992,-64.39838321156049
10012,fineweb-edu-sample,2,51,147.8644843008004,-1043.9694909511938,-270.9511562343009,-46.520342610589374,-1.1463427245727256,46.749562428699704,-72.59490139532602,-79.86681559688866,-96.46383321829411
10012,fineweb-edu-sample,3,44,169.02467727661133,-354.7766282698561,-185.49126107905983,-18.344473410541898,-98.6019122852958,112.41238118712309,-46.69904748217782,-18.473763195410466,-99.77315570775706
10012,wikimedia-en,0,37,133.86279420594911,2218.1892720589544,90.79448758147295,-128.09116580422534,70.11091274468006,101.34115538469797,-93.59067624532267,-1.176946000337108,-33.1695414776831
10012,wikimedia-en,1,46,139.36432481848675,2433.378537003573,208.3098608612623,-151.65284383564895,8.513977012748896,83.57398439608617,-111.09701113278444,-40.404680762231045,-17.46825239094999
10012,wikimedia-en,2,45,147.15842725965712,948.4984126622687,198.44968981598916,-131.61505240567485,-15.541524496283824,183.40073610358712,-205.96392115287486,8.551249243760529,-61.84491835700464
10012,wikimedia-en,3,32,168.3680338859558,349.8264562329423,221.69104173231733,-161.02054014284798,-19.866300216376565,187.9869191228898,-227.1237359528134,-25.08976114404502,-156.79279502904475
10223,fineweb-edu-sample,0,100,127.8819588470459,-618.6896639041797,-254.17083497316938,-198.06413005308596,-45.59847622304395,-139.97814097456933,-136.87737016637516,-43.26058578396839,-25.247174596345776
10223,fineweb-edu-sample,1,102,139.6105062447342,195.7926597984414,-209.9219803047026,-185.2742881828313,6.665024553867754,-139.71228196417852,-91.04957687139692,-17.241123681863616,1.6236200026427823
10223,fineweb-edu-sample,2,106,157.72817330990196,-248.67568788642063,-229.38128529880575,-271.8631248690349,-20.644057574948867,-187.11469036306818,-133.58274190652705,-19.295503313091746,29.927199540173977
10223,fineweb-edu-sample,3,78,205.3616908146785,-825.3640419261952,-165.41625666905733,-224.8842979409892,-35.38234290777297,-184.14336379368987,-125.75575330559346,-2.087325351920916,11.730103002729837
10223,wikimedia-en,0,167,128.2908332048062,1696.7504157455132,238.22684676326293,-215.8476998431324,73.75653997907398,-214.3162612293656,-74.90455193402195,26.459174927197125,-37.250890819996094
10223,wikimedia-en,1,164,139.79857970447074,2050.983030769239,179.25601481890288,-201.03335089748472,68.84816372768175,-174.30767117062535,-70.11008837179297,-4.5525721085714315,6.779705266068202
10223,wikimedia-en,2,146,158.8253823894344,1854.440330472965,244.35985496732934,-234.51673418854435,62.19224224104617,-253.4101441689439,-82.36288292530722,4.011719988506634,-3.246359993935413
10223,wikimedia-en,3,133,202.95990976892915,2092.5648696604185,210.65569194476737,-240.41029660835866,25.23580706371025,-229.3654916810284,-80.44580741973793,9.704363419413847,-53.79286836280086
11245,fineweb-edu-sample,0,183,103.89115814042222,911.0108148092016,-60.954041124925276,-246.39220946234283,-117.80813842933439,-147.73952324032115,136.02160384923027,-129.53785821995888,-123.77400177789191
11245,fineweb-edu-sample,1,173,118.68312328537075,1711.8820773037316,9.429666880774263,-185.25434036964688,-148.08031311728212,-109.09275835591683,196.80009517130657,-148.7979253041559,-134.91759064088217
11245,fineweb-edu-sample,2,142,146.69407868721115,3614.375475220292,40.73156236871737,-87.31356459148088,-137.89161996078033,-44.13916334621477,265.51819832894415,-128.13893063621683,-146.8420643255964
11245,fineweb-edu-sample,3,222,254.1158994382566,3343.6785089356426,56.35145685056822,-84.11426604965207,-256.9015456453587,9.421908969868761,290.58038605120714,-107.0626018743853,-136.42011954095597
11245,wikimedia-en,0,357,104.03611879322041,4704.536331627872,381.0361666500406,-121.44969260816256,-168.19502958336278,10.216790040482906,-22.518121640232966,-137.2685434694416,26.797492555009505
11245,wikimedia-en,1,354,119.67673169152211,4585.010394814358,426.361330447492,-91.8276317602776,-183.65166137071054,65.43188454167094,-52.445019812696756,-144.21078487867476,33.03837220071398
11245,wikimedia-en,2,340,145.20535296271828,4697.044122832948,483.96631583981895,-86.35592113593637,-169.9564419078225,144.9932217726794,-95.17128973614597,-151.88705920978947,29.23354780144009
11245,wikimedia-en,3,216,240.22705862257214,5025.952346536646,317.4618099610754,-107.4847987077452,-63.53141892325969,158.45607409732162,36.748451982615045,-119.06998875166273,-31.933188956270428
11472,fineweb-edu-sample,0,117,147.42661826630942,-3825.1938476908326,-344.7168924845502,-11.465878068112344,108.87885612626465,84.24759255423858,-29.64338242014046,42.291226865964994,155.87578682211623
11472,fineweb-edu-sample,1,92,158.38893558668053,-3696.611888070196,-322.7271155142422,-48.17422725352708,111.0734975194746,50.27235546176362,-44.400268622699556,15.101130811497127,120.53358980584035
11472,fineweb-edu-sample,2,79,176.60106301609474,-4625.445194714218,-262.2874864041574,-38.63748049255907,181.8511286705402,66.09278710999757,18.423010960013844,48.38520693100907,139.15753534069063
11472,fineweb-edu-sample,3,29,217.10925608667833,-3658.65194950053,-271.0009956303198,-66.60212791881284,88.64696971034913,83.66176939118225,1.882059599811753,32.13663800145793,155.54655170147703
11472,wikimedia-en,0,51,147.32926372453278,-3696.4357710693753,-38.21582569763953,-74.06369326105506,309.47154104799955,89.35289355493421,-32.54009088434358,74.78406638527157,101.39889810785544
11472,wikimedia-en,1,31,158.42363812846523,-3100.9562485764463,51.347309208267596,-169.04954335008298,294.6193689050119,19.62376395110859,6.252207128642343,94.29764329492795,98.99759916442946
11472,wikimedia-en,2,21,173.8812517438616,-3190.3529053725997,55.61059262755204,-4.627561021231939,331.89823200527303,25.9754051639348,8.318284734096768,223.99956435497114,156.8612244440662
11472,wikimedia-en,3,19,208.52221197831003,-2875.1240357691363,-26.165302441000787,-144.0184464074407,239.73193122740176,61.344402866122614,-46.50570333843026,99.1197154011075,85.78260429768136
13290,fineweb-edu-sample,0,135,128.82877242476852,4045.9510076218257,-80.35151448316715,187.38766493251399,-52.93427101170226,12.128144376352724,150.10965143454138,-189.3611618309494,-224.93713984458898
13290,fineweb-edu-sample,1,118,154.33985487081236,4522.398656938438,-40.00783912779491,224.34936348342927,-36.373028266006926,32.49287650667252,148.09414432569653,-182.15259696038785,-252.22683840389467
13290,fineweb-edu-sample,2,104,213.44686596210187,4160.123238515707,5.851780101251478,256.5457805143659,-16.725081888156947,7.903027855242756,207.57666220383732,-206.10427921809216,-245.846869774011
13290,fineweb-edu-sample,3,69,489.9096224135247,4999.825894309498,80.9376789288598,282.7967723616994,-81.48629768306736,-0.8203307707293798,311.04302589464635,-245.6327754413402,-275.69329738942287
13290,wikimedia-en,0,249,129.3027570180625,6208.389835726764,245.02711066327691,257.49651697033005,17.23061080812869,114.58910001650541,99.58101094487287,-240.3956056616671,-147.96383733759058
13290,wikimedia-en,1,238,154.91522165506828,5391.385678924558,291.3368256058632,257.54344357138433,58.10286097575744,94.65094795530965,146.63621421118563,-277.22651180808685,-131.50700317218508
13290,wikimedia-en,2,194,209.68963984853212,5379.382535077856,291.84223687887834,269.84130821144834,16.7941577521961,106.12865149400322,202.36036441486115,-315.5560664231119,-122.53627814099791
13290,wikimedia-en,3,146,537.2262642220275,5073.48764452049,294.18420384163153,298.2602393762355,-6.022229574220521,85.0720109368292,251.51512423852924,-351.58813804400626,-190.79662406867544
13617,fineweb-edu-sample,0,35,157.80114528111048,4974.331747845914,8.029287150347457,53.62009115487719,69.53228445259747,-68.0112395761694,-4.359826519435856,-183.2056493903327,-228.37181535103034
13617,fineweb-edu-sample,1,30,184.76473134358724,3067.6659598902033,33.065866997864774,6.313430580123861,116.08776872655815,15.829241240975648,0.29325815968265945,-170.21336255892945,-240.59930844090374
13617,fineweb-edu-sample,2,16,222.93299293518066,1891.2130516496738,242.12401645920679,52.23393611608695,124.37065425593498,-109.6584889894678,-49.799276602952844,-211.36196859382864,-227.66090040965938
13617,fineweb-edu-sample,3,9,317.45967949761285,2412.4721087142657,164.08779115015125,121.30898415880928,1.0986431428008308,-46.791293223931554,-42.843008885934665,-84.96200348362021,-208.9239198393408
13617,wikimedia-en,0,44,156.4580386768688,9371.545347116671,-46.957943480161134,6.109433680591732,116.46930645851485,-68.44248725780626,-32.65877404866939,-147.0843125569519,-229.33811322595577
13617,wikimedia-en,1,22,180.88774455677378,5103.72513850699,161.22820054728743,50.38743359060126,112.59896270877539,-15.987804264553109,57.005379897399365,-88.71352221417568,-212.43592620311347
13617,wikimedia-en,2,13,225.08455716646634,4652.553201687904,285.29317347047623,63.31089620387635,206.96763165512945,41.32384862379903,50.15358309075756,-292.39091403103737,-215.8765834848089
13617,wikimedia-en,3,6,454.51964314778644,-493.46918064169364,641.0030323571017,6.9000308521046305,146.85341593163358,-30.41812887985222,122.09872254834686,-340.07214901114963,-363.77884968564416
15592,fineweb-edu-sample,0,49,122.11232850989516,-2373.479773020694,-423.5056423923527,144.8934092581237,88.38793485216266,60.432005218695394,-72.33968908420519,-120.12614148135546,50.59233958976164
15592,fineweb-edu-sample,1,48,135.1616096496582,-2874.687169114255,-387.9927731753616,172.04488546716968,94.18505569503878,71.63114227418372,-46.46049395013435,-145.30712932977994,-8.510511296537013
15592,fineweb-edu-sample,2,23,157.48433585788894,-3043.229946135136,-305.1387850974555,154.4575107770238,56.9676305039669,-20.85167008566392,-119.30356996484409,-131.75321323322387,-34.61314034090814
15592,fineweb-edu-sample,3,7,213.63939121791296,-1866.1736472301352,-419.0888661708295,171.22049190861202,134.0004932467877,167.7638867804321,70.71374726322854,-156.3861711711037,69.45496561034656
15592,wikimedia-en,0,75,120.34748301188151,20.363455998616516,288.7083127612901,101.28947057801595,155.54813317503823,305.1165346721539,-57.89221229613752,-87.15885089492856,16.323341592464338
15592,wikimedia-en,1,68,136.49888655718635,45.233178979807796,298.31756157775993,87.35934465646997,126.80831969336292,275.6660316185599,-119.99757455824206,-86.80214753063504,12.829383661012505
15592,wikimedia-en,2,40,160.651452255249,897.1879186647691,201.96502149330846,59.121110102172324,108.93862742322456,234.1863471926336,-47.27397675196793,-224.9993565600824,16.916587237644798
15592,wikimedia-en,3,42,238.6191664196196,2574.860602300146,167.72122137571765,197.955389498348,153.24542335512913,228.82726113630565,-0.3956338554934972,-241.4056010250368,18.508396300340603
16634,fineweb-edu-sample,0,320,109.16148571968078,-1085.4633299081015,-217.1794223907153,0.49029074516715293,-9.507932015947768,43.684365322150825,178.34508636680562,47.74109213023216,-18.189486678606947
16634,fineweb-edu-sample,1,301,122.4624254347082,-1174.338656094698,-222.75916616853002,9.43614396032619,-28.244655287337824,73.23313572518823,164.48452182861587,50.65418877740666,-33.21436371683099
16634,fineweb-edu-sample,2,257,146.98604503587063,-2184.295310189114,-179.34554510111516,-12.007665040283037,16.92791746313512,105.82510349024011,213.17441817386901,58.45587391309325,-57.493089060603715
16634,fineweb-edu-sample,3,241,252.9182378365291,-3304.3851185782282,-154.8837158182626,-50.09096106613363,-6.79392849342739,112.35000291299413,260.4513343135076,71.82272960382618,-66.57708975572903
16634,wikimedia-en,0,288,109.14954580201044,2339.2976448406653,160.44927951751254,-87.12103880165593,116.31961351780618,-5.312698690310666,93.84195500071391,23.225151787726375,68.09513540359734
16634,wikimedia-en,1,261,122.16536692184506,777.3951077471182,218.2945699515402,-33.76005402529732,113.16224750826082,35.882939910279575,94.71526418176039,24.573026759281472,45.00778749345795
16634,wikimedia-en,2,235,147.8164839724277,-307.817309020599,210.0341800704048,-50.81486848222484,136.0847886096289,52.41561672274998,172.30182944969187,16.78322371561748,41.87441034303513
16634,wikimedia-en,3,148,247.03769147718276,-1810.7317379633594,227.76669081299514,-47.6690449699115,243.37727851733695,133.0589816444193,190.41660596166392,-26.819405699492453,-48.027310128877176
18791,fineweb-edu-sample,0,663,86.703844602651,-2095.2770091196244,-239.99277937292962,-105.63386116624535,-51.35162494444124,30.415415608362746,75.62982354276701,25.731024717127735,-31.98387558417264
18791,fineweb-edu-sample,1,689,97.54719171399475,-1953.6765477541294,-233.48008607312786,-90.51560529196978,-46.860104522576144,18.106223889145387,64.61242726698539,22.91528302375389,-34.96966810879988
18791,fineweb-edu-sample,2,690,115.64929800724637,-2174.0720805267015,-236.89014601131262,-75.54555496859915,-52.66265897237188,23.56481240270157,68.71861228139949,30.061412308033944,-19.968306593550228
18791,fineweb-edu-sample,3,714,168.75067288267846,-2493.4436554556537,-221.58877657242778,-51.39254842662574,-36.14023257578196,4.223812995587695,57.612362189225436,2.6275702278233566,-13.40415510031207
18791,wikimedia-en,0,649,86.48581155973883,1647.5467166127817,192.76448831197627,-169.55671903960373,96.64757352922493,22.574084198533708,7.686177693769966,63.30976470239738,-9.787343691462514
18791,wikimedia-en,1,553,97.47408086352495,1311.5422217151988,191.53614515945608,-134.77996763198146,111.88273844011026,27.22560830332027,-25.30694335671346,43.8348482248717,-6.034131019266779
18791,wikimedia-en,2,566,115.29993748749102,866.9191554735089,185.08751547919218,-146.62750141406417,120.12911676857712,17.091312694064754,-18.75122915591496,40.956501808101656,-17.351901856099396
18791,wikimedia-en,3,451,164.8284569717035,-223.5250245548767,203.58504078154047,-103.35742209160325,129.6990759780562,75.88833759482468,-2.6902829767174183,23.22054504855349,-35.8497476221614
19452,fineweb-edu-sample,0,273,186.2867673098386,-9357.22796092849,-32.73171605818612,-145.2476995515888,-165.84474169228494,-19.57354976974841,124.34470713462515,45.114164029415484,-184.9965309303806
19452,fineweb-edu-sample,1,212,208.02346053213444,-9530.000508669638,-27.099806206641112,-112.96919536799636,-145.12973415505797,-33.56137894320325,111.42286901614227,33.623443288657334,-182.15052045999468
19452,fineweb-edu-sample,2,219,239.56125198433932,-10015.036671783246,-15.007575875869751,-136.12485136664554,-196.8054751205487,-42.97528800373925,82.70008362531811,15.18895599445423,-198.15727579451934
19452,fineweb-edu-sample,3,218,312.17994395964735,-10153.992701954101,29.51580679912078,-92.13703334538778,-183.05789131912556,-67.68808005888636,101.37622882584822,31.09004134285281,-205.76944160126502
