feature_id,text_id,duplicate_group,source,split,direction,fraction_small,energy_small,odd_fraction_small,k_digit_small,k_word_small,native_k_digit_small,native_k_word_small,fraction_large,energy_large,odd_fraction_large,k_digit_large,k_word_large,native_k_digit_large,native_k_word_large,relative_discrepancy
1645,6331,6331,wikimedia-en,check,shuffled_labels,0.005,3.835214045011526e-06,0.9989588415699889,-3.35693359375,2.0139217376708984,-1.803081405141678e-07,1.081720783326119e-07,0.01,1.5218992473364779e-05,0.996432571340683,-3.3545494079589844,1.9778013229370117,-1.801800807552799e-07,1.0623197298546017e-07,0.009271233190271129
1645,6355,6355,wikimedia-en,check,learned,0.005,1.6564703742005804e-06,0.8651807929292591,1.9717216491699219,1.3582706451416016,1.1228340292007784e-07,7.734928010105e-08,0.01,1.037322402908103e-05,0.6531075943222405,1.8744468688964844,1.8059015274047852,1.0674390734675357e-07,1.0284046377486453e-07,0.18333649209420397
1645,6355,6355,wikimedia-en,check,random_0,0.005,1.7929315276887792e-06,0.9990693635085237,-0.6995201110839844,2.583742141723633,-3.9835490225817227e-08,1.4713606256890977e-07,0.01,6.9456899609576794e-06,0.9963773347168632,-0.6618499755859375,2.546072006225586,-3.769029341065733e-08,1.4499086575374986e-07,0.02007502867917199
1645,6355,6355,wikimedia-en,check,random_1,0.005,6.3177336642183946e-06,0.9987042519176196,4.788398742675781,-1.5196800231933594,2.7268438503589403e-07,-8.654104113815916e-08,0.01,2.5014759387431695e-05,0.9953365070846771,4.761695861816406,-1.4914274215698242,2.7116373919223636e-07,-8.493214352678923e-08,0.007764437936261183
1645,6355,6355,wikimedia-en,check,random_2,0.005,1.5460105373676925e-06,0.9901289557335812,-2.467632293701172,0.1838207244873047,-1.4052396858800552e-07,1.0468017370178963e-08,0.01,6.296333879163285e-06,0.9640096890680906,-2.4576187133789062,0.17273426055908203,-1.3995372639663392e-07,9.836677801160388e-09,0.006050547796957526
1645,6355,6355,wikimedia-en,check,approx_spectrum_matched,0.005,6.965614147702581e-07,0.994001324298162,0.4715919494628906,1.5959739685058594,2.6855691774596612e-08,9.088574354860956e-08,0.01,2.8716162319142313e-06,0.9795672709337089,0.47588348388671875,1.6082525253295898,2.7100081285184443e-08,9.158496909279142e-08,0.007785378986557954
1645,6355,6355,wikimedia-en,check,leading_pc,0.005,2.1056258162843733e-05,0.9930111750561438,-5.020618438720703,7.643938064575195,-2.8590857299770243e-07,4.352984499420334e-07,0.01,8.68735201038362e-05,0.9743418157386157,-5.001306533813477,7.722139358520508,-2.848088202000572e-07,4.3975176991274504e-07,0.008781487189795408
1645,6355,6355,wikimedia-en,check,shuffled_labels,0.005,3.308704606297397e-06,0.9921621449264816,-2.864837646484375,2.218961715698242,-1.63143575512413e-07,1.263629541689437e-07,0.01,1.3415458340659825e-05,0.9896139933656866,-2.846240997314453,2.2748708724975586,-1.620845542998657e-07,1.295468064041019e-07,0.016215283020204255
2966,6563,6563,wikimedia-en,fit,learned,0.005,8.92483384973275e-08,0.9987471126946535,-0.5962848663330078,0.03147125244140625,-1.43132890448772e-07,7.55439485775206e-09,0.01,3.4388070346835775e-07,0.9965500610044157,-0.5848705768585205,0.02491474151611328,-1.4039299155623497e-07,5.980562595720379e-09,0.022263300199151344
2966,6563,6563,wikimedia-en,fit,random_0,0.005,4.6789871532837424e-08,0.9877410161047178,0.14007091522216797,0.40650367736816406,3.3622780143404047e-08,9.75776002459641e-08,0.01,1.803813667322629e-07,0.9646393482294993,0.11399388313293457,0.4012584686279297,2.7363220010323497e-08,9.631853443633871e-08,0.06280119021989006
2966,6563,6563,wikimedia-en,fit,random_1,0.005,9.266214462400058e-08,0.9989105640559657,0.01817941665649414,0.6082057952880859,4.363807635633292e-09,1.4599440365246597e-07,0.01,3.6802998693019617e-07,0.9969554952295576,0.005841255187988281,0.6057024002075195,1.4021414698100409e-09,1.4539348587969017e-07,0.02073708587882297
2966,6563,6563,wikimedia-en,fit,random_2,0.005,8.458475875272597e-08,0.9958769859982318,-0.33408403396606445,0.47469139099121094,-8.019390753352328e-08,1.1394545577109356e-07,0.01,3.329916076211248e-07,0.9858437462208123,-0.32779574394226074,0.4699230194091797,-7.868445931857468e-08,1.1280085048961592e-07,0.013684065681135426
2966,6563,6563,wikimedia-en,fit,approx_spectrum_matched,0.005,2.413381032795314e-07,0.999116293433256,0.08696317672729492,-0.9782314300537109,2.0874738820947455e-08,-2.3481577349512655e-07,0.01,9.65241504502501e-07,0.9955292868565221,0.10585784912109375,-0.9745359420776367,2.5410237248802376e-08,-2.339287044019813e-07,0.019621977599764254
2966,6563,6563,wikimedia-en,fit,leading_pc,0.005,5.163691731979725e-07,0.9898627903274086,0.9564757347106934,-1.0628700256347656,2.2959351189838502e-07,-2.5513251724135363e-07,0.01,2.1924356943259227e-06,0.956645092206408,0.9791851043701172,-1.067042350769043,2.3504469455142192e-07,-2.561340468626464e-07,0.01604489695309859
2966,6563,6563,wikimedia-en,fit,shuffled_labels,0.005,2.6535865060850483e-08,0.9914248976661701,0.20945072174072266,-0.24771690368652344,5.027678698890292e-08,-5.946224437276054e-08,0.01,1.0969734276500276e-07,0.9778465042830993,0.2046525478363037,-0.2557039260864258,4.9125027924416074e-08,-6.137945821923546e-08,0.028584950600234717
28027,6565,6565,wikimedia-en,fit,learned,0.005,1.2029659046675079e-07,0.9829521613397093,0.029087066650390625,-0.6871223449707031,8.424164223427182e-09,-1.9900361714686182e-07,0.01,4.6894160732335877e-07,0.9428902210841886,0.017881393432617188,-0.6647109985351562,5.178789481615071e-09,-1.925128676632376e-07,0.037047160896748206
28027,6565,6565,wikimedia-en,fit,random_0,0.005,1.3363319339987356e-07,0.9984231570887745,-0.4210472106933594,-0.5970001220703125,-1.2194322966042953e-07,-1.7290251815952182e-07,0.01,5.270974270388251e-07,0.9945001486067417,-0.41985511779785156,-0.5898475646972656,-1.2159797702832187e-07,-1.7083100236687581e-07,0.009970350102781356
28027,6565,6565,wikimedia-en,fit,random_1,0.005,4.572166290017776e-08,0.9862148533463294,-0.40531158447265625,-0.12683868408203125,-1.1738589491660826e-07,-3.6734880056256235e-08,0.01,1.9491653802106157e-07,0.9504661406447579,-0.4124641418457031,-0.12302398681640625,-1.1945741070925432e-07,-3.563007163351169e-08,0.018959398512425805
28027,6565,6565,wikimedia-en,fit,random_2,0.005,2.7455598683445714e-08,0.9727227931859778,-0.09632110595703125,0.3123283386230469,-2.7896412674299847e-08,9.04561896122099e-08,0.01,1.1839915714517701e-07,0.9095439051322675,-0.095367431640625,0.3139972686767578,-2.7620210568613713e-08,9.093954329716065e-08,0.005869252936930107
28027,6565,6565,wikimedia-en,fit,approx_spectrum_matched,0.005,1.4206329979060683e-07,0.9922795418061111,0.22411346435546875,0.7166862487792969,6.490749483624222e-08,2.0756588242313202e-07,0.01,5.78261960981763e-07,0.9648101051303798,0.2377033233642578,0.7081031799316406,6.884337484226968e-08,2.0508006347195683e-07,0.021461986214592808
28027,6565,6565,wikimedia-en,fit,leading_pc,0.005,3.98194742956548e-07,0.9974482935043474,0.6537437438964844,1.0776519775390625,1.8933654344784697e-07,3.121083794253349e-07,0.01,1.6616097582300426e-06,0.9903629829182014,0.6546974182128906,1.1031627655029297,1.8961274555353314e-07,3.194967857524391e-07,0.020075575128490664
28027,6565,6565,wikimedia-en,fit,shuffled_labels,0.005,3.2403249861090444e-08,0.9964301001326213,0.2193450927734375,0.2846717834472656,6.352648430781153e-08,8.244632854731192e-08,0.01,1.286596216232283e-07,0.9953048594064515,0.21839141845703125,0.2834796905517578,6.32502822021254e-08,8.210107591520426e-08,0.004257038637372262
2966,6692,6692,wikimedia-en,fit,learned,0.005,4.818048182642087e-09,0.9933931099575272,-0.11348724365234375,-0.07915496826171875,-2.2377065891430523e-08,-1.56075333528465e-08,0.01,1.902594704006333e-08,0.9906455776378216,-0.110626220703125,-0.08130073547363281,-2.181293817988185e-08,-1.6030629136508e-08,0.025947697347056917
2966,6692,6692,wikimedia-en,fit,random_0,0.005,7.380776878562756e-09,0.9933227565386156,0.15687942504882812,-0.06866455078125,3.0933002849918667e-08,-1.3539065077168049e-08,0.01,2.7195937946089543e-08,0.9853543629659975,0.15020370483398438,-0.06508827209472656,2.96167048563051e-08,-1.283390543773221e-08,0.04522078856206138
2966,6692,6692,wikimedia-en,fit,random_1,0.005,9.696100278233644e-08,0.9891338503279484,0.18596649169921875,0.5908012390136719,3.666830125066347e-08,1.1649237243480009e-07,0.01,3.785157787206117e-07,0.9645182702300072,0.1876354217529297,0.5743503570556641,3.699737574906685e-08,1.1324863809339522e-07,0.027027300342989422
2966,6692,6692,wikimedia-en,fit,random_2,0.005,3.66420636055409e-07,0.9989533271073852,0.3204345703125,-1.1668205261230469,6.318230369345091e-08,-2.3007008502659875e-07,0.01,1.4456479675573064e-06,0.9967276405086043,0.31876564025878906,-1.1572837829589844,6.285322919504749e-08,-2.2818965932143644e-07,0.008033243110091855
2966,6692,6692,wikimedia-en,fit,approx_spectrum_matched,0.005,8.597021405876148e-08,0.9831136389483234,-0.3771781921386719,-0.4425048828125,-7.437083663916614e-08,-8.72517527195274e-08,0.01,3.299933268863242e-07,0.9364240012237085,-0.38170814514160156,-0.40411949157714844,-7.526403884911818e-08,-7.96830392562494e-08,0.06796922540247596
2966,6692,6692,wikimedia-en,fit,leading_pc,0.005,1.0804524208651856e-07,0.9982627928314688,0.3199577331542969,-0.5736351013183594,6.308828240819277e-08,-1.1310760616550805e-07,0.01,3.7509266803681385e-07,0.9883590707260521,0.3116130828857422,-0.5230903625488281,6.14429099161758e-08,-1.031413499281482e-07,0.08094916198259848
2966,6692,6692,wikimedia-en,fit,shuffled_labels,0.005,7.360540621448308e-09,0.9972352650438651,0.12445449829101562,-0.11777877807617188,2.4539555452367088e-08,-2.322325745875353e-08,0.01,2.9646344046341255e-08,0.998404736704861,0.12540817260742188,-0.11777877807617188,2.4727598022883305e-08,-2.3223257458753525e-08,0.005554409850439173
28027,6745,6745,wikimedia-en,check,learned,0.005,1.6104149835882708e-06,0.947194723607448,1.8846988677978516,-1.596689224243164,8.099290717978125e-07,-6.861600245199177e-07,0.01,6.697440142033884e-06,0.8133287474281359,1.674652099609375,-1.625657081604004,7.196637318542485e-07,-6.986086497221232e-07,0.08827336126812588
28027,6745,6745,wikimedia-en,check,random_0,0.005,5.951526588887646e-06,0.9989545045798934,3.3423900604248047,-3.551006317138672,1.4363561869112628e-06,-1.526006779931261e-06,0.01,2.3695972970472212e-05,0.9961395757726385,3.3304691314697266,-3.537297248840332,1.4312332958815486e-06,-1.5201154552470896e-06,0.0037323297036529726
28027,6745,6745,wikimedia-en,check,random_1,0.005,1.1482187744604744e-05,0.9997119669475132,-5.752086639404297,3.5817623138427734,-2.4718973796576884e-06,1.539223838787924e-06,0.01,4.5589852220473404e-05,0.9996657099892834,-5.728483200073242,3.5719871520996094,-2.4617540554188537e-06,1.535023068143558e-06,0.003777265277998442
28027,6745,6745,wikimedia-en,check,random_2,0.005,1.5375986777144135e-06,0.9885724518721486,2.2063255310058594,-1.1010169982910156,9.48144671779501e-07,-4.73150215504402e-07,0.01,5.83294075795493e-06,0.9540651711494958,2.1289587020874023,-1.0161399841308594,9.14897108996656e-07,-4.36675231372837e-07,0.047606624722205886
28027,6745,6745,wikimedia-en,check,approx_spectrum_matched,0.005,4.5271760313880804e-06,0.9980486056494938,1.3501644134521484,4.031181335449219,5.802186380254284e-07,1.7323568306081483e-06,0.01,1.768509446264943e-05,0.9949684168273466,1.3774633407592773,3.9621591567993164,5.91950058483474e-07,1.7026952915461035e-06,0.017576170731717737
28027,6745,6745,wikimedia-en,check,leading_pc,0.005,7.64153224963593e-06,0.9944497450470169,2.018451690673828,5.130529403686523,8.674079091512054e-07,2.20478984136839e-06,0.01,3.128099388050032e-05,0.9808186178611495,2.0706653594970703,5.137443542480469,8.898461718613537e-07,2.2077611181656246e-06,0.009530914994203001
28027,6745,6745,wikimedia-en,check,shuffled_labels,0.005,5.77829894155002e-07,0.9907027009851465,-1.3165473937988281,-0.7460117340087891,-5.657720853216344e-07,-3.205905206395136e-07,0.01,2.2623565314461302e-06,0.9709600089166284,-1.3049840927124023,-0.7026195526123047,-5.608028810228117e-07,-3.01943197291354e-07,0.029984312494873544
28027,6763,6763,wikimedia-en,fit,learned,0.005,4.0279924462538474e-07,0.9835962134704408,-1.2587308883666992,0.019073486328125,-4.6778076235341993e-07,7.088258544989789e-09,0.01,1.5320675998964361e-06,0.9410304050361047,-1.1983513832092285,0.07534027099609375,-4.453419938969366e-07,2.799862125270967e-08,0.06711081250305247
28027,6763,6763,wikimedia-en,fit,random_0,0.005,2.2938955623885704e-07,0.9688480196359093,0.9299516677856445,-0.15544891357421875,3.455969056841585e-07,-5.77693071416668e-08,0.01,1.0485312742503083e-06,0.8958877459449821,0.9508728981018066,-0.1876354217529297,3.533718392756942e-07,-6.973074343633707e-08,0.040153894649150784
28027,6763,6763,wikimedia-en,fit,random_1,0.005,3.6387392299275234e-07,0.9964436828067695,1.2003183364868164,-0.09775161743164062,4.460729705593887e-07,-3.632732504307267e-08,0.01,1.3490054726617018e-06,0.9942780025467982,1.1557936668395996,-0.07367134094238281,4.2952631701842814e-07,-2.7378398630023063e-08,0.042853499318450006
