feature_id,direction,calibration,duplicate_group,source,zero_mse,fitted_mse
2966,approx_spectrum_matched,pooled,6181,wikimedia-en,0.1646200331606451,0.12072822257354343
2966,approx_spectrum_matched,pooled,9855,wikimedia-en,0.4804895823440347,0.45280670017862346
2966,approx_spectrum_matched,pooled,9915,wikimedia-en,0.4799693460455501,0.541353341420095
2966,approx_spectrum_matched,fineweb-edu-sample,10114,wikimedia-en,0.5405967229421549,0.6076740113880597
2966,approx_spectrum_matched,fineweb-edu-sample,10156,wikimedia-en,0.1589874756291465,0.23624207284855814
2966,approx_spectrum_matched,fineweb-edu-sample,10297,wikimedia-en,0.1192989884657436,0.18113896854687894
2966,approx_spectrum_matched,fineweb-edu-sample,11437,wikimedia-en,0.04383592866474828,0.022625481765903288
2966,approx_spectrum_matched,fineweb-edu-sample,11490,wikimedia-en,0.014860910724223686,0.019090040048741486
2966,approx_spectrum_matched,fineweb-edu-sample,6181,wikimedia-en,0.1646200331606451,0.14707847190154055
2966,approx_spectrum_matched,fineweb-edu-sample,9855,wikimedia-en,0.4804895823440347,0.5937705587766295
2966,approx_spectrum_matched,fineweb-edu-sample,9915,wikimedia-en,0.4799693460455501,0.5863173727083115
2966,approx_spectrum_matched,wikimedia-en,1007,fineweb-edu-sample,0.04908817352600181,0.007659178048735615
2966,approx_spectrum_matched,wikimedia-en,2850,fineweb-edu-sample,0.10768392399995719,0.03607104535202632
2966,approx_spectrum_matched,wikimedia-en,3500,fineweb-edu-sample,0.05403446978746729,0.04406358187353243
2966,approx_spectrum_matched,wikimedia-en,3855,fineweb-edu-sample,0.2541429751090618,0.1435488591119971
2966,approx_spectrum_matched,wikimedia-en,4600,fineweb-edu-sample,0.3981627472171567,0.5200827920340267
2966,approx_spectrum_matched,wikimedia-en,5107,fineweb-edu-sample,0.47583831275233024,0.3092545767038879
2966,approx_spectrum_matched,wikimedia-en,5762,fineweb-edu-sample,0.03526501046735575,0.03725501161039313
2966,approx_spectrum_matched,wikimedia-en,5889,fineweb-edu-sample,0.05402726088732379,0.12529841173641865
2966,leading_pc,pooled,1007,fineweb-edu-sample,0.03994678365870641,0.037837544252308786
2966,leading_pc,pooled,2850,fineweb-edu-sample,0.12526041359706142,0.0017452713042126478
2966,leading_pc,pooled,3500,fineweb-edu-sample,0.13162473821992648,0.0021142955042990907
2966,leading_pc,pooled,3855,fineweb-edu-sample,0.11011611178446401,0.34888715720778063
2966,leading_pc,pooled,4600,fineweb-edu-sample,0.23595978859702882,0.135536414801532
2966,leading_pc,pooled,5107,fineweb-edu-sample,0.020362456609746005,0.23907231931803719
2966,leading_pc,pooled,5762,fineweb-edu-sample,0.14591455688162114,0.21073604476902486
2966,leading_pc,pooled,5889,fineweb-edu-sample,0.13753727046150743,0.5079713583534123
2966,leading_pc,pooled,10114,wikimedia-en,1.3288809697087345,0.6407460384928038
2966,leading_pc,pooled,10156,wikimedia-en,0.579496209240915,0.6549190243888142
2966,leading_pc,pooled,10297,wikimedia-en,0.04698160438465493,0.31916060643129296
2966,leading_pc,pooled,11437,wikimedia-en,0.07505140509067587,0.289642527672232
2966,leading_pc,pooled,11490,wikimedia-en,0.13915760099791896,0.2790606030023818
2966,leading_pc,pooled,6181,wikimedia-en,0.0025131186021098983,0.11746093435578697
2966,leading_pc,pooled,9855,wikimedia-en,0.007383910372027458,0.18868867073147666
2966,leading_pc,pooled,9915,wikimedia-en,0.10585817911135109,0.410696230733823
2966,leading_pc,fineweb-edu-sample,10114,wikimedia-en,1.3288809697087345,0.5041842916775341
2966,leading_pc,fineweb-edu-sample,10156,wikimedia-en,0.579496209240915,0.8758394791918978
2966,leading_pc,fineweb-edu-sample,10297,wikimedia-en,0.04698160438465493,0.5057999210855701
2966,leading_pc,fineweb-edu-sample,11437,wikimedia-en,0.07505140509067587,0.5056806884617959
2966,leading_pc,fineweb-edu-sample,11490,wikimedia-en,0.13915760099791896,0.3836288149650091
2966,leading_pc,fineweb-edu-sample,6181,wikimedia-en,0.0025131186021098983,0.25940534789659075
2966,leading_pc,fineweb-edu-sample,9855,wikimedia-en,0.007383910372027458,0.3476360399823353
2966,leading_pc,fineweb-edu-sample,9915,wikimedia-en,0.10585817911135109,0.5973101196155017
2966,leading_pc,wikimedia-en,1007,fineweb-edu-sample,0.03994678365870641,0.007626913857416984
2966,leading_pc,wikimedia-en,2850,fineweb-edu-sample,0.12526041359706142,0.021254137207160628
2966,leading_pc,wikimedia-en,3500,fineweb-edu-sample,0.13162473821992648,0.017986570656491896
2966,leading_pc,wikimedia-en,3855,fineweb-edu-sample,0.11011611178446401,0.2567109885567853
2966,leading_pc,wikimedia-en,4600,fineweb-edu-sample,0.23595978859702882,0.09776100560326961
2966,leading_pc,wikimedia-en,5107,fineweb-edu-sample,0.020362456609746005,0.10055704145056632
2966,leading_pc,wikimedia-en,5762,fineweb-edu-sample,0.14591455688162114,0.1968446986314043
2966,leading_pc,wikimedia-en,5889,fineweb-edu-sample,0.13753727046150743,0.29006482247379006
2966,learned,pooled,1007,fineweb-edu-sample,0.007043093219749608,0.012161693132162893
2966,learned,pooled,2850,fineweb-edu-sample,0.03798461989390489,0.08035617469386372
2966,learned,pooled,3500,fineweb-edu-sample,0.23278313721064592,0.17708348460558979
2966,learned,pooled,3855,fineweb-edu-sample,0.06887356107654341,0.11519269147624092
2966,learned,pooled,4600,fineweb-edu-sample,0.08095038595001824,0.04223970815524572
2966,learned,pooled,5107,fineweb-edu-sample,0.04051000956906137,0.07621475559731541
2966,learned,pooled,5762,fineweb-edu-sample,0.04534403963418754,0.08028286083887684
2966,learned,pooled,5889,fineweb-edu-sample,0.06790907747245001,0.04145277219440649
2966,learned,pooled,10114,wikimedia-en,0.30155150199107084,0.23738442054459588
